player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Timothy McKay,98249,T,NC STATE,12,100.0,0,248,70.1,57.3,75.5,1,7,169,100.0,100.0,94.7,1,13,5,313,0,0,0,313,176,176,0,313,137,0
John Lanz,76563,G,TCU,8,100.0,0,305,81.4,68.5,83.4,2,4,142,100.0,100.0,97.9,0,6,0,313,0,313,0,313,148,148,0,0,165,0
Davis Allen,99697,TE,CLEMSON,13,56.1,1,140,59.6,58.8,56.6,0,2,34,12.8,14.4,97.1,2,2,0,312,0,0,1,556,41,285,0,0,271,357
Xavier Gaines,40094,TE,MARSHALL,13,47.9,0,214,56.5,70.5,44.4,0,1,53,14.0,14.0,99.1,2,1,0,312,0,0,0,651,55,394,0,0,257,422
Jake Haener,60596,QB,FRESNO ST,13,34.2,0,169,78.9,62.2,60.8,0,0,1,0.2,0.2,100.0,2,0,0,312,0,0,0,912,1,579,0,0,311,0
Brevyn Spann-Ford,84006,TE,MINNESOTA,13,67.0,0,225,78.1,62.5,69.2,0,0,29,16.9,17.2,100.0,3,0,0,312,0,1,1,466,32,186,0,0,280,277
Mohamed Toure,97787,WR,N ILLINOIS,13,70.0,0,254,48.3,,53.2,0,0,0,0.0,0.0,,0,0,0,311,0,0,0,444,0,133,0,0,311,4
Braylon Sanders,61457,WR,OLE MISS,12,45.7,0,226,63.4,,70.1,0,0,0,0.0,0.0,,1,0,0,311,0,0,0,681,0,369,0,0,311,0
Zaire Mitchell-Paden,145197,TE,FAU,12,58.8,0,165,53.8,84.0,73.7,0,0,37,15.2,14.5,100.0,5,0,0,311,0,0,8,529,37,255,0,2,274,292
Dorian Thompson-Robinson,83574,QB,UCLA,11,40.6,0,324,85.2,,60.1,0,0,0,0.0,0.0,,4,0,0,310,0,0,0,763,0,391,0,0,310,0
Chigoziem Okonkwo,84000,TE,MARYLAND,13,48.7,0,215,69.0,65.5,49.7,0,2,51,14.2,13.8,98.0,1,2,0,310,0,0,0,636,52,378,0,1,258,521
Princeton Fant,62982,TE,TENNESSEE,13,59.7,0,307,55.5,74.0,57.1,1,0,50,20.3,21.1,99.0,4,1,0,310,0,0,1,519,56,265,0,3,254,145
Taulia Tagovailoa,97271,QB,MARYLAND,13,34.3,0,215,90.8,,60.0,0,0,0,0.0,0.0,,5,0,0,309,0,0,0,900,0,544,0,0,309,0
Devaughn Vele,100637,WR,UTAH,14,50.9,0,328,58.9,,57.7,0,0,0,0.0,0.0,,2,0,0,308,0,0,0,605,0,297,0,0,308,0
Julius Buelow,100523,G,WASHINGTON,6,100.0,0,340,51.5,30.5,58.6,0,14,180,100.0,100.0,96.1,3,14,0,308,0,308,0,308,188,188,0,0,120,0
Cedric Patterson III,84332,WR,RICE,12,44.9,1,275,64.4,,64.8,0,0,0,0.0,0.0,,2,0,0,308,0,0,0,686,0,375,0,0,308,1
Gavin Bartholomew,144013,TE,PITTSBURGH,14,62.8,0,268,62.4,66.6,44.9,0,2,48,21.5,21.2,97.9,2,2,0,307,0,0,14,489,49,231,0,7,258,200
Brayden Rohme,100535,T,CAL,7,100.0,0,130,46.3,40.4,52.3,3,10,165,100.0,100.0,94.2,3,16,3,307,0,0,303,307,171,171,0,4,136,0
Porter Haught,98264,G,BALL ST,9,100.0,0,117,62.0,77.0,55.1,1,6,175,100.0,100.0,98.0,1,7,0,307,0,180,36,307,186,186,0,83,121,8
Donovan Ollie,100651,WR,WASH STATE,13,38.9,0,341,51.1,13.4,63.4,0,0,1,0.2,0.4,100.0,1,0,0,307,0,0,0,790,2,485,0,8,305,9
Nick Samac,101570,C,MICH STATE,13,100.0,0,223,63.0,52.2,69.7,0,3,149,100.0,100.0,97.7,5,5,2,307,307,0,0,307,158,158,0,0,149,0
Brad Roberts,125398,FB,AIR FORCE,13,49.4,0,101,85.0,51.7,52.7,0,3,62,82.7,82.9,97.6,0,3,0,306,0,0,0,619,63,76,0,0,243,0
Xavier Worthy,144718,WR,TEXAS,12,43.5,0,311,79.2,,62.4,0,0,0,0.0,0.0,,1,0,0,306,0,0,0,704,0,397,0,0,306,2
Cole Caterbone,102943,WR,ARMY,12,88.2,0,114,68.0,52.6,68.9,0,1,12,24.0,24.1,95.8,0,1,0,305,0,0,0,346,13,54,0,0,292,171
Dylan Drummond,78187,WR,E MICHIGAN,13,38.2,0,160,70.1,,71.6,0,0,0,0.0,0.0,,0,0,0,305,0,0,0,798,0,493,0,0,305,1
Derrick Deese Jr.,84043,TE,S JOSE ST,12,45.0,2,285,86.3,78.0,82.9,0,0,18,4.9,4.6,100.0,2,0,0,304,0,0,2,675,18,389,0,0,286,384
Aki Ogunbiyi,124335,G,TEXAS A&M,8,100.0,0,312,65.0,72.2,61.3,0,4,167,100.0,100.0,98.8,0,4,0,304,0,267,0,304,174,174,17,20,130,0
Tyrell Robinson,121607,HB,ARMY,13,68.0,0,114,81.8,42.7,66.1,1,0,10,13.0,12.3,95.0,0,1,0,304,0,0,0,447,10,81,0,0,294,1
Alec Pierce,78038,WR,CINCINNATI,14,44.6,0,138,76.5,66.0,67.4,0,0,2,0.5,0.5,100.0,0,0,0,303,0,0,0,680,2,379,0,0,301,24
Tyneil Hopper,83944,TE,BOISE ST,12,67.3,0,120,48.0,54.7,49.8,2,3,48,25.9,26.1,94.8,1,5,0,303,0,0,0,450,52,199,0,4,251,306
Brandon Crum,98028,TE,S ALABAMA,10,69.3,1,288,55.6,63.2,57.6,1,1,70,35.7,35.3,97.1,1,3,1,303,0,0,0,437,73,207,0,0,230,391
Aubry Payne,29432,TE,GA STATE,13,65.0,0,175,66.1,54.9,67.3,0,0,16,9.5,9.5,93.7,3,1,1,303,0,0,0,466,17,179,0,0,286,222
Jack Sorenson,41983,WR,MIAMI OH,13,38.9,0,221,84.0,65.5,60.0,0,0,2,0.4,0.4,100.0,0,0,0,303,0,0,0,778,2,477,0,0,301,22
Cameron Odom,61558,WR,OHIO,12,47.9,0,259,60.3,,52.0,0,0,0,0.0,0.0,,2,0,0,303,0,0,0,632,0,329,0,0,303,1
Caleb Phillips,52265,TE,HAWAII,13,45.4,0,180,38.0,44.1,49.1,1,4,59,14.6,14.6,92.4,2,7,2,303,0,0,0,667,62,426,0,0,241,384
Vincent Picozzi,40641,G,COLO STATE,4,100.0,0,144,55.5,40.8,56.3,2,4,162,100.0,100.0,97.5,0,7,1,303,0,303,0,303,167,167,0,0,136,0
Kris Leach,61076,TE,KENT STATE,13,73.7,0,201,75.7,72.1,80.8,0,1,48,32.7,33.3,99.0,4,1,0,303,0,0,1,411,54,162,0,0,249,378
Ireland Brown,155565,G,RUTGERS,8,100.0,0,278,56.2,59.7,53.7,1,1,134,100.0,100.0,98.5,1,3,1,302,0,286,0,302,139,139,16,0,163,0
Tyler Snead,90863,WR,E CAROLINA,12,40.3,0,156,71.6,,53.2,0,0,0,0.0,0.0,,1,0,0,302,0,0,0,749,0,442,0,0,302,0
Corey Gammage,98735,WR,MARSHALL,13,40.3,0,214,72.0,,75.4,0,0,0,0.0,0.0,,2,0,0,302,0,0,0,750,0,448,0,0,302,2
Tauskie Dove,84318,WR,MISSOURI,13,43.8,1,229,64.8,,54.3,0,0,0,0.0,0.0,,4,0,0,301,0,0,0,687,0,386,0,0,301,1
Austin Allen,60970,TE,NEBRASKA,12,54.9,0,238,89.8,72.8,72.9,0,0,25,9.5,9.5,100.0,0,0,0,301,0,0,0,548,26,273,0,1,275,380
Jacob Cowing,100894,WR,UTEP,13,43.9,0,330,90.3,,62.3,0,0,0,0.0,0.0,,1,0,0,301,0,0,0,686,0,381,0,0,301,0
Hayden Pittman,61045,TE,UAB,13,66.0,0,321,68.5,64.5,66.1,1,2,47,23.9,25.1,96.8,1,3,0,301,0,0,3,456,52,207,0,2,249,304
Josh Whyle,54037,TE,CINCINNATI,14,58.3,0,138,69.8,70.6,72.0,0,1,37,15.1,15.0,98.6,3,1,0,301,0,0,0,516,38,253,0,0,263,330
Luke Deal,98496,TE,AUBURN,13,79.0,0,115,60.6,47.3,62.4,3,1,54,40.6,41.6,94.4,0,5,1,301,0,0,0,381,57,137,0,1,244,313
Ryan O'Keefe,101139,WR,UCF,13,41.5,0,323,77.0,,69.7,0,0,0,0.0,0.0,,1,0,0,301,0,0,0,725,0,412,0,0,301,8
Sam Pinckney,84197,WR,GA STATE,11,54.2,0,175,65.8,,64.5,0,0,0,0.0,0.0,,1,0,0,300,0,0,0,554,0,254,0,0,300,0
Boogie Knight,78211,WR,LA MONROE,12,46.4,0,209,72.1,,58.3,0,0,0,0.0,0.0,,2,0,0,300,0,0,0,647,0,346,0,0,300,0
Malachi Carter,77993,WR,GA TECH,12,44.0,0,176,65.1,,54.3,0,0,0,0.0,0.0,,2,0,0,299,0,0,0,679,0,380,0,0,299,0
Zach Calzada,98006,QB,TEXAS A&M,12,43.4,0,312,80.8,,60.0,0,0,0,0.0,0.0,,0,0,0,299,0,0,0,689,0,375,0,0,299,0
C.J. Stroud,129759,QB,OHIO STATE,12,37.2,0,260,92.2,,60.1,0,0,0,0.0,0.0,,2,0,0,299,0,0,0,803,0,486,0,0,299,0
Kaleb Slaven,40645,T,BALL ST,5,100.0,0,117,57.7,32.6,71.4,1,8,161,100.0,100.0,94.7,1,13,4,299,0,0,299,299,176,176,0,0,123,0
Camren McDonald,77871,TE,FLORIDA ST,12,55.3,0,167,56.9,77.8,40.9,0,0,46,16.6,17.7,100.0,2,0,0,298,0,0,0,539,52,293,0,0,246,247
Sean Foster,41948,T,IOWA STATE,6,100.0,1,193,64.3,58.6,64.1,2,7,164,100.0,100.0,96.6,2,10,1,298,0,0,298,298,171,171,0,0,127,0
Brennan Presley,122982,WR,OKLA STATE,13,45.0,0,262,66.6,,54.3,0,0,0,0.0,0.0,,0,0,0,298,0,0,0,662,0,360,0,0,298,0
Hadon Merchant,60056,G,S ALABAMA,6,100.0,0,288,53.0,46.5,51.9,1,4,155,100.0,100.0,97.1,0,7,2,298,0,297,0,298,164,164,0,0,134,1
Malik Cunningham,60436,QB,LOUISVILLE,13,35.4,0,210,91.5,,60.0,0,0,0,0.0,0.0,,3,0,0,297,0,0,0,839,0,431,0,0,297,0
Desmond Ridder,55086,QB,CINCINNATI,14,36.0,0,138,90.7,,60.0,0,0,0,0.0,0.0,,1,0,0,297,0,0,0,824,0,450,0,0,297,0
James Harris II,77030,FB,NAVY,12,73.7,0,237,64.6,25.6,80.9,3,4,73,96.1,92.6,88.4,1,12,5,297,0,0,0,403,75,81,0,0,222,4
Marshon Ford,77874,TE,LOUISVILLE,13,46.8,0,210,79.2,59.0,65.8,0,3,35,9.9,9.4,95.7,1,3,0,297,0,0,0,634,35,372,0,1,262,242
Ricky Pearsall,100660,WR,ARIZONA ST,13,45.0,1,110,67.5,51.2,68.4,0,0,2,0.6,0.6,50.0,5,1,1,297,0,0,0,660,2,359,0,0,295,0
Ja'Cyais Credle,123740,WR,GA STATE,12,57.3,1,175,65.4,,61.8,0,0,0,0.0,0.0,,1,0,0,296,0,0,0,517,0,221,0,0,296,0
Kyle Vantrease,55029,QB,BUFFALO,10,47.4,0,126,63.2,,60.0,0,0,0,0.0,0.0,,0,0,0,296,0,0,0,624,0,306,0,0,296,0
Tristen Tewes,98099,TE,N ILLINOIS,14,67.1,0,254,51.5,65.4,52.0,0,0,20,12.8,12.7,100.0,1,0,0,296,0,0,0,441,21,166,0,1,275,344
Elijah Johnson,40719,T,COLO STATE,5,100.0,0,144,53.3,49.4,59.4,3,9,136,100.0,100.0,94.9,3,13,1,296,0,0,0,296,140,140,0,296,156,0
Grant DuBose,111276,WR,CHARLOTTE,12,41.8,0,136,76.8,,69.7,0,0,0,0.0,0.0,,3,0,0,295,0,0,0,706,0,409,0,0,295,0
Devin Leary,77628,QB,NC STATE,12,36.3,0,248,84.6,,60.1,0,0,0,0.0,0.0,,3,0,0,295,0,0,0,812,0,499,0,0,295,0
Tyrick James,77909,TE,TULANE,12,50.4,1,319,61.6,71.6,61.3,0,1,46,14.3,14.7,98.9,5,1,0,295,0,0,2,585,50,340,0,0,245,358
Yo'Heinz Tyler,78181,WR,BALL ST,13,40.8,0,117,61.1,,47.3,0,0,0,0.0,0.0,,3,0,0,294,0,0,0,720,0,426,0,0,294,0
Spencer Petras,82136,QB,IOWA,12,44.7,0,192,73.9,,60.1,0,0,0,0.0,0.0,,3,0,0,294,0,0,0,658,0,338,0,0,294,0
Peyton Hendershot,60915,TE,INDIANA,12,48.7,0,190,84.2,53.2,58.4,0,2,39,11.7,11.7,97.4,1,2,0,294,0,0,0,604,41,349,0,0,253,374
Brandon Chapman,44947,TE,WAKE,13,57.8,0,339,53.6,67.6,60.0,0,1,59,22.6,23.2,97.5,1,2,1,294,0,0,0,509,65,280,0,0,229,428
Jake Marwede,60879,TE,DUKE,12,62.6,1,154,43.8,52.8,36.4,1,4,54,24.8,24.2,95.4,5,5,0,293,0,0,0,468,56,231,0,0,237,225
Brock Purdy,77672,QB,IOWA STATE,13,35.8,0,193,79.3,,60.1,0,0,0,0.0,0.0,,0,0,0,293,0,0,0,818,0,492,0,0,293,0
Lucas Johnson,40551,QB,S DIEGO ST,13,49.1,0,284,71.7,,60.1,0,0,0,0.0,0.0,,2,0,0,292,0,0,0,595,0,265,0,0,292,0
N'Kosi Perry,60446,QB,FAU,12,38.0,0,165,72.2,,60.3,0,0,0,0.0,0.0,,6,0,0,292,0,0,0,768,0,423,0,0,292,0
Nykeim Johnson,61692,WR,KENT STATE,14,45.1,0,201,68.6,,56.3,0,0,0,0.0,0.0,,1,0,0,291,0,0,0,645,0,345,0,0,291,2
Jaydan Smith,81867,G,TEXAS ST,9,100.0,0,314,60.6,66.6,57.5,3,1,142,100.0,100.0,97.9,0,5,1,291,0,284,0,291,148,148,2,0,143,5
Jarret Doege,60353,QB,W VIRGINIA,13,36.0,0,343,70.2,,60.1,0,0,0,0.0,0.0,,4,0,0,291,0,0,0,809,0,499,0,0,291,0
Anthony Pardue,81819,G,S JOSE ST,11,100.0,0,285,57.7,49.5,58.0,1,2,166,100.0,100.0,98.5,0,4,1,290,54,180,0,290,173,173,56,0,117,0
C.J. Johnson,104187,WR,E CAROLINA,12,42.6,0,156,62.9,,60.1,0,0,0,0.0,0.0,,4,0,0,290,0,0,0,681,0,391,0,0,290,0
Travell Harris,61810,WR,WASH STATE,13,38.8,0,341,68.9,,56.2,0,0,0,0.0,0.0,,3,0,0,290,0,0,0,748,0,456,0,0,290,5
Curtis Hodges,61137,TE,ARIZONA ST,12,55.1,0,110,67.0,45.4,70.7,0,4,25,9.9,9.6,92.0,6,4,0,290,0,0,0,526,25,261,0,0,265,375
Shedrick Rhodes Jr.,130602,T,OHIO,10,100.0,0,259,55.7,47.8,58.2,5,10,151,100.0,100.0,93.0,0,18,3,290,0,0,0,290,163,163,0,290,127,0
Joel Honigford,59851,TE,MICHIGAN,14,92.7,1,222,41.9,63.4,42.1,1,3,50,71.4,69.3,96.0,1,4,0,290,0,0,1,313,52,75,0,5,238,275
Jamari Thrash,97399,WR,GA STATE,13,56.7,1,175,68.9,,66.3,0,0,0,0.0,0.0,,2,0,0,289,0,0,0,510,0,221,0,0,289,1
Jay Rudolph,128313,TE,S DIEGO ST,13,80.3,0,284,55.3,66.8,61.2,0,1,33,32.7,34.9,98.5,2,1,0,289,0,0,0,360,38,109,0,0,251,298
Derek Paulson,60982,TE,MIAMI OH,13,80.7,0,221,49.8,46.9,64.4,0,3,96,60.4,58.9,97.4,2,4,1,288,0,0,0,357,99,168,0,0,189,330
Ryan Luehrman,42371,TE,OHIO,12,61.4,0,259,65.1,66.2,55.0,2,1,48,22.6,22.6,96.9,1,3,0,288,0,0,0,469,53,234,0,0,235,180
Hendon Hooker,60593,QB,TENNESSEE,13,36.6,0,307,84.4,,60.1,0,0,0,0.0,0.0,,2,0,0,287,0,0,0,784,0,421,0,0,287,0
Christophe Atkinson,98064,G,OHIO,7,100.0,1,259,71.9,79.3,71.2,1,2,136,100.0,100.0,98.9,4,3,0,285,0,16,0,285,145,145,269,0,140,0
Cade Barnard,83625,FB,ARMY,13,86.9,0,114,79.5,58.9,80.5,1,2,72,88.9,88.2,97.9,0,3,0,285,0,0,0,328,75,85,0,0,210,7
Chimere Dike,129918,WR,WISCONSIN,13,57.8,0,349,65.5,67.1,60.8,0,0,1,0.5,0.5,100.0,2,0,0,285,0,0,0,493,1,205,0,0,284,4
Christopher Fortin,147384,C,UCONN,8,100.0,0,146,41.6,54.3,47.7,1,3,169,100.0,100.0,97.6,6,6,2,285,285,0,0,285,179,179,0,0,106,0
Chuck Filiaga,59858,G,MICHIGAN,9,100.0,0,222,63.0,56.2,64.1,0,5,100,100.0,100.0,96.5,1,6,1,284,0,105,0,284,112,112,179,0,172,0
Nick Lenners,60929,TE,KANSAS ST,13,80.7,0,199,56.3,59.8,64.8,1,1,33,34.7,32.7,93.9,1,3,1,284,0,0,0,352,33,101,0,0,251,325
Brandon Robinson,84179,WR,FAU,12,42.3,1,165,58.2,,47.0,0,0,0,0.0,0.0,,1,0,0,284,0,0,0,672,0,388,0,0,284,1
John Metchie III,97400,WR,ALABAMA,13,36.6,0,103,78.2,,56.5,0,0,0,0.0,0.0,,1,0,0,283,0,0,0,774,0,491,0,0,283,2
Brian Anderson,59932,C,N CAROLINA,13,100.0,0,245,40.8,56.2,40.3,2,2,150,100.0,100.0,96.0,3,8,4,283,283,0,0,283,156,156,0,0,127,0
Bryce Effner,81801,T,PENN STATE,10,100.0,0,266,73.0,52.9,82.5,2,4,169,100.0,100.0,96.4,1,9,3,283,0,74,51,283,174,174,61,89,109,7
RaJae' Johnson,100886,WR,UAB,12,56.8,0,321,62.2,,65.6,0,0,0,0.0,0.0,,2,0,0,283,0,0,0,498,0,214,0,0,283,3
Gunnar Holmberg,77625,QB,DUKE,11,39.5,0,154,72.2,,60.3,0,0,0,0.0,0.0,,2,0,0,282,0,0,0,714,0,375,0,0,282,0
Dylan Morris,100570,QB,WASHINGTON,11,39.1,0,340,68.0,,60.9,0,0,0,0.0,0.0,,2,0,0,280,0,0,0,716,0,420,0,0,280,0
Jacob Adams,79490,TE,LA TECH,12,80.9,0,208,53.3,54.4,53.3,2,2,44,40.4,42.6,95.5,2,4,0,280,0,0,0,346,49,115,0,0,231,320
Jay Rose,55118,TE,UCONN,10,49.2,0,146,51.8,68.0,41.9,1,1,52,16.2,16.0,98.1,2,2,0,280,0,0,1,569,55,344,0,0,225,271
Kaleb Smith,77982,WR,VA TECH,12,48.4,0,337,60.3,,80.0,0,0,0,0.0,0.0,,2,0,0,280,0,0,0,578,0,298,0,0,280,0
Daniel Jackson,129654,WR,MINNESOTA,11,54.7,0,225,67.4,,61.3,0,0,0,0.0,0.0,,1,0,0,280,0,0,0,512,0,232,0,0,280,0
Blake Jeresaty,25150,G,ILLINOIS,10,99.6,1,187,58.9,35.8,68.9,0,4,125,99.2,99.3,97.6,4,5,1,280,110,146,0,281,135,136,0,0,145,25
Paul Maile,82512,C,UTAH,5,100.0,0,328,70.0,43.6,72.6,0,1,118,100.0,100.0,99.6,1,1,0,280,221,0,0,280,125,125,59,0,155,0
Josiah Johnson,75883,TE,UMASS,11,59.1,0,216,56.4,48.5,58.3,1,1,39,17.8,19.0,97.4,1,2,0,279,1,0,1,472,44,231,0,0,235,288
Khalil Shakir,84140,WR,BOISE ST,12,38.9,0,120,86.7,,57.2,0,0,0,0.0,0.0,,1,0,0,279,0,0,0,717,0,417,0,0,279,3
Trevor Borland,130400,TE,BUFFALO,12,72.3,0,126,61.8,55.6,72.6,0,1,19,16.4,17.2,97.4,2,1,0,279,0,0,0,386,22,128,0,1,257,323
Tahj Washington,97288,WR,USC,12,38.8,1,326,67.0,,62.3,0,0,0,0.0,0.0,,4,0,0,278,0,0,0,717,0,439,0,0,278,1
Jaeger Bull,52207,TE,RICE,12,78.1,0,275,72.8,76.6,73.8,0,0,29,28.4,29.4,100.0,4,0,0,278,0,0,0,356,32,109,0,0,246,317
David Cormier,145967,WR,AIR FORCE,10,82.2,0,101,63.8,66.0,70.5,0,0,1,1.6,1.6,100.0,2,0,0,277,0,0,0,337,1,61,0,0,276,59
Jake Bentley,40788,QB,S ALABAMA,10,42.6,0,288,83.2,,60.0,0,0,0,0.0,0.0,,2,0,0,277,0,0,0,650,0,362,0,0,277,0
Ja'Shaun Poke,100218,WR,KENT STATE,12,47.5,1,201,56.7,,49.9,0,0,0,0.0,0.0,,1,0,0,277,0,0,0,583,0,299,0,0,277,1
Hunter Buczkowski,41264,TE,C MICHIGAN,12,76.5,0,134,60.0,62.1,69.4,0,0,24,22.6,22.7,100.0,1,0,0,277,0,0,0,362,25,110,0,0,252,323
Dylan Parham,41351,TE,NC STATE,12,76.9,0,248,56.9,73.2,65.5,0,0,47,37.6,38.5,100.0,2,0,0,277,0,0,0,360,52,135,0,0,225,336
Will Sheppard,124360,WR,VANDERBILT,11,40.7,0,333,62.2,,52.0,0,0,0,0.0,0.0,,1,0,0,277,0,0,0,680,0,403,0,0,277,0
Taylor Morin,97213,WR,WAKE,14,39.0,0,339,65.4,,55.9,0,0,0,0.0,0.0,,4,0,0,276,0,0,0,708,0,431,0,0,276,15
Seth Henigan,144267,QB,MEMPHIS,11,34.6,0,218,68.8,,60.2,0,0,0,0.0,0.0,,0,0,0,276,0,0,0,797,0,491,0,0,276,0
Spencer Lovell,81559,G,ARIZONA ST,7,100.0,0,110,68.6,90.1,71.6,0,1,115,100.0,100.0,99.6,5,1,0,276,0,0,0,276,118,118,275,0,158,1
Jahan Dotson,84375,WR,PENN STATE,12,35.9,1,266,87.5,,62.7,0,0,0,0.0,0.0,,1,0,0,276,0,0,0,768,0,486,0,0,276,0
Brenton Strange,101694,TE,PENN STATE,13,46.4,0,266,61.8,62.8,80.0,1,1,36,10.7,10.2,97.2,1,2,0,275,0,0,1,593,36,354,0,0,239,275
Pearse Migl,83993,TE,LA LAFAYET,14,72.2,0,207,72.1,32.5,72.7,1,2,24,19.0,19.7,93.7,0,3,0,275,0,0,0,381,26,132,0,0,249,296
Ethan Carde,123135,T,TEXAS TECH,7,100.0,0,315,54.4,41.4,65.0,2,7,146,100.0,100.0,94.2,4,13,4,275,0,40,126,275,149,149,65,44,126,0
Josh Ali,61359,WR,KENTUCKY,10,48.8,0,202,71.6,,62.8,0,0,0,0.0,0.0,,1,0,0,274,0,0,0,561,0,284,0,0,274,0
Jacqui Graham,145304,T,MIDDLE TN,9,100.0,0,224,64.1,69.9,58.7,3,3,137,100.0,100.0,97.8,0,6,0,274,0,0,156,274,147,147,0,118,127,0
Kendric Pryor,40408,WR,WISCONSIN,13,46.8,0,349,65.9,,65.3,0,0,0,0.0,0.0,,1,0,0,274,0,0,0,585,0,303,0,0,274,0
Charleston Rambo,61569,WR,MIAMI FL,12,35.9,0,220,77.5,,58.6,0,0,0,0.0,0.0,,3,0,0,274,0,0,0,763,0,489,0,0,274,2
Chase Garbers,60356,QB,CAL,11,36.2,0,130,81.8,,60.0,0,0,0,0.0,0.0,,4,0,0,274,0,0,0,756,0,436,0,0,274,0
Chris Reynolds,60361,QB,CHARLOTTE,11,37.1,0,136,78.7,,60.1,0,0,0,0.0,0.0,,2,0,0,273,0,0,0,736,0,408,0,0,273,0
Sam Howell,97599,QB,N CAROLINA,12,32.4,0,245,91.1,,60.1,0,0,0,0.0,0.0,,2,0,0,272,0,0,0,840,0,490,0,0,272,0
Andrej Karic,123120,T,TEXAS,11,100.0,0,311,62.6,44.3,68.7,2,8,122,100.0,100.0,94.3,1,12,2,272,0,0,140,272,127,127,0,129,145,3
Noah Vedral,55406,QB,RUTGERS,13,38.2,0,278,63.1,,60.5,0,0,0,0.0,0.0,,3,0,0,272,0,0,0,712,0,367,0,0,272,0
JaCorey Sullivan,55060,WR,C MICHIGAN,11,42.2,0,134,71.3,66.4,62.5,0,0,1,0.3,0.3,100.0,3,0,0,272,0,0,2,644,1,373,0,1,271,12
Adam Luehrman,41375,TE,OHIO,12,70.6,0,259,51.9,45.2,65.5,0,3,47,30.7,31.1,94.7,0,4,1,272,0,0,0,385,51,164,0,0,221,213
Samuel Williams,39843,G,LA TECH,10,100.0,0,208,49.3,20.2,58.7,2,6,152,100.0,100.0,96.7,1,9,1,272,0,41,0,272,161,161,178,48,111,4
T.J. Banks,77923,TE,W VIRGINIA,12,69.0,0,343,66.6,55.7,77.9,1,2,39,24.8,24.2,93.6,1,4,1,272,0,0,0,394,39,161,0,0,233,349
Erick All,52595,TE,MICHIGAN,13,56.0,0,222,76.8,51.2,76.5,0,1,8,3.8,3.6,93.7,2,1,0,271,0,0,0,484,8,221,0,0,263,232
Calvin Jackson Jr.,84508,WR,WASH STATE,13,39.1,0,341,72.1,,42.1,0,0,0,0.0,0.0,,0,0,0,271,0,0,0,693,0,421,0,0,271,0
Richard Rodriguez,144397,G,TEMPLE,8,100.0,0,306,60.4,56.1,61.6,1,4,157,100.0,100.0,97.8,1,6,1,271,0,18,0,271,162,162,253,0,109,0
Dylan Niedrowski,77427,G,UCONN,6,100.0,0,146,44.1,32.5,46.4,3,9,149,100.0,100.0,94.0,1,15,3,270,0,220,0,270,155,155,0,49,115,0
Daniel Parker Jr.,82343,TE,MISSOURI,11,57.8,0,229,58.5,71.5,61.7,0,2,38,16.9,17.3,97.4,4,2,0,269,0,0,0,465,41,237,0,3,228,312
Ben Bryant,77655,QB,E MICHIGAN,13,34.1,0,160,82.7,62.2,60.0,0,0,1,0.2,0.2,100.0,3,0,0,269,0,0,0,790,1,493,0,0,268,0
Jayden de Laura,131928,QB,WASH STATE,12,38.6,0,341,77.2,62.2,60.0,0,0,1,0.3,0.2,100.0,8,0,0,269,0,0,0,697,1,405,0,0,268,0
Garrett Walston,42000,TE,N CAROLINA,13,57.7,0,245,59.5,78.9,55.6,0,0,65,26.0,25.9,100.0,0,0,0,269,0,0,0,466,69,266,0,0,200,306
Jacob Copeland,84176,WR,FLORIDA,13,44.1,0,163,64.6,,56.7,0,0,0,0.0,0.0,,2,0,0,269,0,0,0,610,0,338,0,0,269,0
Damieon George Jr.,123915,T,ALABAMA,9,100.0,0,103,65.0,68.7,64.8,1,4,149,100.0,100.0,96.3,2,8,3,268,0,0,0,268,153,153,0,267,115,0
Hagen Meservy,59986,G,OHIO,4,100.0,0,259,63.2,69.4,62.3,0,3,101,100.0,100.0,96.5,1,5,2,268,0,0,0,268,110,110,268,0,158,0
Ty Fryfogle,61321,WR,INDIANA,12,40.0,0,190,64.8,,65.1,0,0,0,0.0,0.0,,1,0,0,268,0,0,0,670,0,399,0,0,268,0
Jamal Turner,55368,TE,TOLEDO,13,53.6,0,316,45.7,59.3,56.1,1,1,45,17.0,17.7,97.8,2,2,0,268,0,0,0,500,50,282,0,0,218,312
De'Vion Warren,61141,WR,ARKANSAS,13,58.3,0,111,55.7,,52.4,0,0,0,0.0,0.0,,2,0,0,267,0,0,0,458,0,185,0,0,267,1
Casey Holman,77315,G,DUKE,12,100.0,0,154,52.2,36.8,55.1,0,9,128,100.0,100.0,96.5,1,9,0,267,0,119,0,267,133,133,112,33,134,0
George Takacs,84027,TE,NOTRE DAME,13,65.4,0,258,55.1,67.7,65.6,1,0,36,21.1,21.7,98.6,2,1,0,266,0,0,0,407,39,180,0,0,227,330
