player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Brent Stockstill,29288,QB,MIDDLE TN,10,30.2,0,224,91.8,,60.2,0,0,0,0.0,0.0,,2,0,0,214,0,0,0,709,0,469,0,0,214,0
Keller Chryst,46472,QB,STANFORD,12,52.3,0,300,70.5,,61.3,0,0,0,0.0,0.0,,3,0,0,213,0,0,0,407,0,168,0,0,213,0
Mike Weber,28011,HB,OHIO STATE,13,33.6,0,260,70.3,88.1,66.0,0,0,60,21.1,21.4,100.0,1,0,0,213,0,0,0,634,65,304,0,0,148,0
Shaquille Johnson,47130,TE,W KENTUCKY,14,53.1,0,346,57.5,73.5,74.1,1,1,43,19.2,19.0,97.7,1,2,0,213,0,0,0,401,44,232,0,0,169,227
Izaiah Lottie,47623,WR,NEW MEX ST,11,41.7,0,242,59.9,70.0,55.9,0,0,4,1.4,1.6,100.0,2,0,0,213,0,0,0,511,5,304,0,0,208,6
Aregeros Turner,47577,WR,N ILLINOIS,12,39.3,0,254,65.4,,81.9,0,0,0,0.0,0.0,,0,0,0,213,0,0,0,542,0,304,0,0,213,15
James Proche II,48037,WR,SMU,12,42.1,2,287,77.5,,62.0,0,0,0,0.0,0.0,,3,0,0,213,0,0,0,506,0,292,0,0,213,0
Shelby Walker,47474,WR,SMU,12,39.6,1,287,46.4,,54.2,0,0,0,0.0,0.0,,1,0,0,212,0,0,0,536,0,324,0,0,212,0
Raekwon James,47646,WR,KENT STATE,12,42.3,0,201,58.0,,62.7,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,501,0,283,0,0,212,2
Tabari Hines,47491,WR,WAKE,13,45.2,0,339,67.3,,69.5,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,469,0,254,0,0,212,0
JoJo Natson,12739,WR,AKRON,12,33.5,1,102,69.1,,70.9,0,0,0,0.0,0.0,,6,0,0,212,0,0,0,632,0,416,0,0,212,0
Jehu Chesson,11894,WR,MICHIGAN,13,41.1,0,222,65.0,,65.8,0,0,0,0.0,0.0,,3,0,0,211,0,0,0,514,0,291,0,0,211,6
Xavier Castille,47914,WR,SMU,12,42.8,0,287,62.1,,68.2,0,0,0,0.0,0.0,,1,0,0,211,0,0,0,493,0,282,0,0,211,1
Justin Hardee,18348,WR,ILLINOIS,12,42.5,0,187,59.2,54.4,68.3,0,0,1,0.4,0.3,0.0,2,1,1,211,0,0,0,497,1,286,0,0,210,2
Jacob Bragg,46168,G,KANSAS,7,100.0,1,198,57.7,69.2,57.0,2,5,129,100.0,100.0,97.3,2,7,0,211,78,115,0,211,130,130,17,0,81,0
Tyler O'Henly,46879,T,BUFFALO,3,100.0,0,126,71.7,57.0,76.7,0,5,96,100.0,100.0,96.4,4,6,1,211,0,0,0,211,101,101,0,211,110,0
Maurice Shelton,46719,G,MARYLAND,10,99.5,1,215,60.6,44.2,63.9,1,7,84,98.8,98.9,95.2,2,8,0,211,0,1,1,212,88,89,208,0,123,2
Delroy Baker,46837,T,INDIANA,6,100.0,0,190,60.7,65.5,59.6,3,2,75,100.0,100.0,96.7,1,5,0,210,0,0,74,210,81,81,0,134,129,0
Ernest Calhoun,47950,WR,KENT STATE,12,45.5,1,201,60.5,,60.8,0,0,0,0.0,0.0,,1,0,0,210,0,0,0,462,0,251,0,0,210,0
Tyree Jackson,46481,QB,BUFFALO,10,32.5,0,126,61.1,,60.2,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,647,0,366,0,0,210,0
Zach Smith,25631,QB,BAYLOR,10,47.0,0,118,70.9,,60.6,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,447,0,233,0,0,210,0
Tyrian Taylor,47932,WR,NEW MEX ST,12,43.0,0,242,58.6,,57.4,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,488,0,278,0,0,210,0
Dontel James,45967,HB,FRESNO ST,11,34.9,0,169,61.5,84.0,65.2,2,3,161,48.8,48.4,97.8,2,6,1,210,0,0,0,601,169,349,0,0,41,0
Dontae Strickland,45943,HB,SYRACUSE,12,31.4,0,304,56.8,46.0,48.0,2,10,132,32.0,31.9,93.9,1,14,2,210,0,0,0,668,138,433,0,0,72,1
Tavaris Harrison,26395,WR,FAU,12,44.2,1,165,59.9,,66.8,0,0,0,0.0,0.0,,2,0,0,210,0,0,0,475,0,265,0,0,210,0
Lamar Jackson,46416,QB,LOUISVILLE,13,23.1,0,210,82.9,,60.0,0,0,0,0.0,0.0,,3,0,0,209,0,0,0,903,0,526,0,0,209,0
Quintez Cephus,29614,WR,WISCONSIN,14,74.9,0,349,63.2,,71.0,0,0,0,0.0,0.0,,1,0,0,209,0,0,0,279,0,65,0,0,209,1
Michael Rector,12189,WR,STANFORD,13,40.6,0,300,63.7,,70.1,0,0,0,0.0,0.0,,3,0,0,209,0,0,0,515,0,301,0,0,209,0
AJ Addison,31940,T,MARSHALL,8,99.5,0,214,58.7,80.0,53.8,0,5,106,99.1,99.1,97.6,4,5,0,209,0,0,48,210,115,116,0,128,94,34
Chad Hansen,11896,WR,CAL,10,32.9,0,130,85.8,60.5,66.7,0,0,1,0.3,0.2,100.0,1,0,0,209,0,0,0,636,1,427,0,1,208,0
Lucky Jackson,29557,WR,W KENTUCKY,14,45.7,0,346,60.4,,82.5,0,0,0,0.0,0.0,,0,0,0,208,0,0,0,455,0,245,0,0,208,0
Speedy Noil,12351,WR,TEXAS A&M,10,43.3,1,312,62.3,,74.3,0,0,0,0.0,0.0,,2,0,0,208,0,0,0,480,0,272,0,0,208,0
Kirk Kelley,46314,G,TROY,10,100.0,0,318,69.1,91.5,61.5,0,2,93,100.0,100.0,98.9,0,2,0,208,0,118,85,208,101,101,0,0,107,5
Jared Pinkney,47214,TE,VANDERBILT,13,43.2,1,333,53.3,60.7,50.7,0,0,15,5.4,5.5,100.0,3,0,0,208,0,0,0,481,16,290,0,0,192,341
Daniel Imatorbhebhe,39379,TE,USC,13,56.8,0,326,78.4,73.9,67.0,0,1,31,17.3,17.3,98.4,0,1,0,208,0,1,1,366,33,191,0,0,175,261
Darren Drake,37207,G,CHARLOTTE,12,100.0,0,136,59.7,89.1,57.3,0,1,106,100.0,100.0,99.5,2,1,0,208,1,175,0,208,113,113,32,0,95,0
Brandon Dawkins,27142,QB,ARIZONA,10,37.6,0,109,65.7,,60.0,0,0,0,0.0,0.0,,3,0,0,207,0,0,0,551,0,266,0,0,207,0
Michael Story,46138,G,MISS STATE,4,100.0,0,227,62.6,80.9,60.0,0,1,85,100.0,100.0,98.2,1,2,1,207,0,207,0,207,91,91,0,0,116,0
Calvin Cass Jr.,45641,FB,NAVY,13,65.7,0,237,74.8,77.2,61.3,0,0,14,16.1,15.4,100.0,0,0,0,207,0,0,0,315,14,91,0,0,193,187
Steven Peoples,29184,TE,VA TECH,14,70.6,0,337,64.2,61.5,71.5,0,3,47,41.2,41.2,96.8,1,3,0,207,0,0,0,293,49,119,0,0,158,133
Jalen Harris,49400,TE,AUBURN,13,82.5,0,115,61.9,85.4,58.8,0,0,20,32.3,31.3,100.0,2,0,0,207,0,0,7,251,20,64,0,0,187,137
Austin Appleby,12316,QB,FLORIDA,9,43.6,0,163,52.1,,60.1,0,0,0,0.0,0.0,,4,0,0,206,0,0,0,473,0,244,0,0,206,0
Bailey McElwain,29109,FB,VANDERBILT,13,86.6,0,333,68.4,81.9,69.4,0,0,11,26.8,29.5,100.0,1,0,0,206,0,0,0,238,13,44,0,0,193,1
Cameron Posey,47639,WR,PURDUE,12,31.4,0,273,56.4,,59.1,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,657,0,448,0,0,206,6
Alonzo Smith,45702,HB,MIAMI OH,13,45.8,0,221,64.4,75.4,53.3,1,4,164,68.0,68.4,96.6,1,8,3,206,0,0,0,450,171,250,0,0,35,0
Kendall Sanders,47807,WR,ARK STATE,13,46.1,0,113,71.1,,66.3,0,0,0,0.0,0.0,,0,0,0,206,0,0,0,447,0,241,0,0,206,0
Daniel Hurd,47599,WR,MEMPHIS,13,40.0,1,218,56.0,60.5,64.3,0,0,1,0.3,0.3,100.0,1,0,0,205,0,0,0,512,1,308,0,0,204,0
John Johnson,48283,WR,TROY,11,41.5,0,318,58.4,,61.7,0,0,0,0.0,0.0,,3,0,0,205,0,0,0,494,0,288,0,0,205,0
Sunny Odogwu,46930,T,MIAMI FL,5,100.0,0,220,66.9,70.2,67.9,2,3,107,100.0,100.0,97.7,2,5,0,205,0,0,0,205,110,110,0,205,95,0
Conner Manning,39390,QB,GA STATE,10,32.9,0,175,64.2,,60.1,0,0,0,0.0,0.0,,4,0,0,205,0,0,0,623,0,405,0,0,205,0
Siaosi Mariner,84476,WR,UTAH,13,48.7,0,328,60.0,,64.1,0,0,0,0.0,0.0,,0,0,0,205,0,0,0,421,0,216,0,0,205,0
Travin Dural,12219,WR,LSU,11,45.6,0,211,67.6,,62.8,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,450,0,244,0,0,205,4
Nate Cole,38556,WR,CINCINNATI,12,34.2,0,138,70.0,63.1,83.9,0,0,1,0.3,0.3,100.0,0,0,0,205,0,0,0,600,1,395,0,0,204,0
Omar Bayless,25522,WR,ARK STATE,11,54.3,1,113,56.1,,74.7,0,0,0,0.0,0.0,,3,0,0,204,0,0,0,376,0,172,0,0,204,0
Qua Searcy,45640,FB,GA TECH,13,59.8,0,176,64.6,76.8,64.1,0,0,7,7.9,9.0,100.0,2,0,0,204,0,0,0,341,9,100,0,0,195,164
Tyler McClure,46188,C,ARIZONA ST,5,100.0,0,110,65.4,69.2,62.0,0,4,112,100.0,100.0,97.3,0,5,1,204,203,1,0,204,117,117,0,0,87,0
Damon Hazelton,42194,WR,BALL ST,11,36.4,0,117,64.9,,74.1,0,0,0,0.0,0.0,,1,0,0,204,0,0,0,561,0,357,0,0,204,0
Alfred Smith,27006,WR,LA TECH,14,29.9,0,208,48.0,,80.2,0,0,0,0.0,0.0,,1,0,0,203,0,0,0,679,0,476,0,0,203,1
Ronald Cleveland,37707,TE,AIR FORCE,13,59.0,0,101,64.1,66.4,55.4,0,0,1,0.9,0.8,100.0,0,0,0,203,0,0,0,344,1,119,0,0,202,163
Justin Rankin,40220,HB,KENT STATE,11,39.3,0,201,74.6,66.4,68.8,0,3,69,25.8,26.1,96.4,0,4,1,203,0,0,0,516,72,276,0,0,131,2
Darnell Woolfolk,45756,HB,ARMY,11,63.2,0,114,62.2,65.9,70.2,1,1,55,88.7,86.6,96.4,0,3,1,203,0,0,0,321,58,67,0,0,145,0
Mark Harrell,18927,G,NOTRE DAME,4,100.0,0,258,67.2,71.3,70.0,0,3,113,100.0,100.9,98.7,3,3,0,203,19,0,0,203,118,117,184,0,85,0
Jhajuan Seales,12175,WR,OKLA STATE,13,40.8,0,262,72.4,61.0,86.8,0,0,1,0.4,0.3,100.0,0,0,0,203,0,0,0,497,1,294,0,0,202,0
Dylan Cantrell,47782,WR,TEXAS TECH,10,31.7,0,315,77.2,,90.1,0,0,0,0.0,0.0,,2,0,0,203,0,0,0,641,0,438,0,2,203,3
Deon-Tay McManus,31827,WR,MARSHALL,11,35.7,0,214,63.1,,59.0,0,0,0,0.0,0.0,,2,0,0,203,0,0,0,569,0,366,0,0,203,0
Jaxson Deaton,40011,G,ARMY,10,100.0,0,114,63.8,44.1,67.0,0,2,35,100.0,100.0,97.1,2,2,0,203,0,200,0,203,40,40,0,0,163,1
Jaquil Capel,47890,WR,APP STATE,12,49.8,0,108,56.5,,59.4,0,0,0,0.0,0.0,,0,0,0,203,0,0,0,408,0,205,0,0,203,1
Ryan Burns,46394,QB,STANFORD,11,45.3,0,300,56.6,,60.7,0,0,0,0.0,0.0,,6,0,0,202,0,0,0,446,0,219,0,0,202,0
Shaq Williams,38225,TE,UTSA,13,73.5,0,331,65.6,75.6,52.0,0,0,41,36.9,37.1,100.0,0,0,0,202,0,0,0,275,43,116,0,0,159,212
Chase Blakley,47261,TE,BOISE ST,13,76.8,0,120,56.0,50.0,67.2,0,0,23,28.0,27.4,100.0,2,0,0,202,0,0,2,263,23,84,0,0,179,206
Jaelan Austin,47777,WR,TCU,13,41.7,0,305,59.1,,53.6,0,0,0,0.0,0.0,,1,0,0,202,0,0,0,484,0,282,0,0,202,0
Connor Brennan,46313,G,ILLINOIS,7,100.0,0,187,62.6,56.1,62.6,3,2,92,100.0,100.0,96.2,0,6,1,202,0,120,12,202,101,101,65,3,101,2
Robert Behanan,29126,G,MIDDLE TN,7,100.0,0,224,67.2,63.0,68.0,2,3,82,100.0,100.0,97.0,1,5,0,202,0,45,148,202,84,84,2,0,118,3
Bryan Beck,37067,T,FAU,5,100.0,0,165,58.4,51.9,59.2,1,5,90,100.0,100.0,94.4,0,8,2,201,0,0,22,201,95,95,0,179,106,0
Shane Carpenter,46853,T,LA TECH,10,100.0,0,208,61.5,50.6,64.3,2,5,115,100.0,100.0,95.2,0,9,2,201,0,0,24,201,115,115,0,176,86,1
Prescott Line,45627,FB,MICH STATE,11,84.0,0,223,69.6,71.1,71.9,0,2,24,42.1,44.1,95.8,1,2,0,200,0,0,0,238,26,59,0,0,174,16
Freddie Stevenson,12176,FB,FLORIDA ST,12,85.1,0,167,75.4,70.1,72.0,1,1,22,50.0,52.2,95.5,1,2,0,200,0,0,0,235,24,46,0,0,176,25
Alex McGough,46420,QB,FIU,9,36.2,0,166,64.0,,60.0,0,0,0,0.0,0.0,,2,0,0,199,0,0,0,549,0,331,0,0,199,0
Torii Hunter Jr.,47985,WR,NOTRE DAME,9,41.9,0,258,71.6,,70.3,0,0,0,0.0,0.0,,0,0,0,199,0,0,0,475,0,276,0,0,199,3
Quincy Adeboyejo,12085,WR,OLE MISS,12,32.2,0,226,60.6,,77.3,0,0,0,0.0,0.0,,1,0,0,199,0,0,0,618,0,419,0,0,199,0
Ito Smith,45932,HB,SO MISS,13,24.7,0,296,75.5,79.3,70.4,1,4,106,24.9,25.4,96.7,1,6,1,198,0,0,0,802,114,448,0,0,84,0
Jordan Simmons,46744,T,USC,9,100.0,0,326,60.9,74.5,58.4,0,2,83,100.0,100.0,98.8,1,2,0,198,0,0,0,198,91,91,91,105,107,0
Tyler Watts,13089,WR,TEXAS ST,12,42.7,0,314,67.7,,60.6,0,0,0,0.0,0.0,,1,0,0,198,0,0,0,464,0,263,0,0,198,0
Brandon Powell,48036,WR,FLORIDA,13,36.9,0,163,66.7,64.4,76.3,0,0,1,0.3,0.3,100.0,2,0,0,198,0,0,0,537,1,332,0,0,197,17
Christian Payne,27678,FB,GEORGIA,13,82.5,0,173,74.0,80.7,78.9,0,0,12,23.1,22.6,100.0,1,0,0,198,0,0,0,240,12,53,0,0,186,14
James Conner,11860,HB,PITTSBURGH,13,34.6,0,268,73.1,69.2,53.5,0,8,81,37.0,37.0,93.8,0,9,1,197,0,0,0,569,88,238,0,0,109,0
Trever Ryen,47535,WR,IOWA STATE,12,43.9,0,193,62.8,,71.5,0,0,0,0.0,0.0,,0,0,0,197,0,0,0,449,0,251,0,0,197,0
Tyler Jones,46534,QB,TEXAS ST,11,29.1,0,314,55.9,,60.0,0,0,0,0.0,0.0,,5,0,0,197,0,0,0,677,0,414,0,0,197,0
J.J. Arcega-Whiteside,35014,WR,STANFORD,12,50.1,0,300,73.0,,69.3,0,0,0,0.0,0.0,,2,0,0,197,0,0,0,393,0,196,0,0,197,0
Devin Asiasi,40294,TE,MICHIGAN,13,76.4,0,222,58.5,47.7,70.5,0,0,10,14.9,15.3,100.0,2,0,0,197,0,0,2,258,11,72,0,0,186,203
Gabe Marks,12245,WR,WASH STATE,13,25.7,1,341,70.0,,71.9,0,0,0,0.0,0.0,,2,0,0,197,0,0,0,766,0,567,0,0,197,6
Lio Lafaele,45525,G,MEMPHIS,5,100.0,0,218,58.8,63.8,55.8,0,1,101,100.0,100.0,98.5,0,2,1,197,1,0,0,197,108,108,196,0,89,0
Jordan Villamin,48246,WR,OREGON ST,12,45.0,1,265,55.4,,77.6,0,0,0,0.0,0.0,,2,0,0,196,0,0,0,436,0,240,0,0,196,0
Tyler Cogswell,38425,TE,CINCINNATI,12,68.1,1,138,55.2,66.8,67.9,1,2,50,35.5,36.6,97.0,2,3,0,196,0,0,0,288,53,145,0,0,143,205
Cam Echols,47527,WR,ARK STATE,13,45.2,0,113,60.6,,63.5,0,0,0,0.0,0.0,,1,0,0,196,0,0,0,434,0,232,0,0,196,0
Michael Jacquet,47826,WR,LA LAFAYET,12,49.7,0,207,60.5,63.9,61.4,0,0,1,0.5,0.5,100.0,0,0,0,195,0,0,0,392,1,198,0,0,194,1
A.J. Branisel,47156,TE,FIU,12,63.9,0,166,70.0,66.9,57.7,0,1,34,23.9,23.6,98.5,2,1,0,195,0,0,0,305,34,144,0,0,161,270
Jordan Johnson,12146,HB,BUFFALO,12,35.8,0,126,65.0,61.0,72.7,1,8,125,46.3,47.0,94.8,1,11,2,195,0,1,0,545,133,283,0,0,62,0
Tyler Stewart,46474,QB,NEVADA,8,43.5,0,239,69.8,,60.0,0,0,0,0.0,0.0,,1,0,0,195,0,0,0,448,0,232,0,0,195,0
Glenn Smith,45723,WR,GA STATE,12,32.6,0,175,60.9,76.5,59.7,1,0,17,4.6,4.5,97.1,0,1,0,195,0,0,0,598,17,379,0,0,178,0
Jacob August,47276,TE,S CAROLINA,13,69.9,1,289,69.0,66.0,80.4,0,0,31,27.7,28.8,96.8,2,1,1,195,0,0,0,279,34,118,0,0,161,195
Adonis Jennings,47991,WR,TEMPLE,14,47.1,0,306,72.7,63.5,78.4,0,0,1,0.5,0.5,100.0,0,0,0,194,0,0,0,412,1,212,0,0,193,0
Sam Harms,47255,TE,IOWA STATE,12,52.3,0,193,45.2,51.4,68.4,0,3,26,13.8,14.9,94.2,2,3,0,194,0,0,0,371,31,208,0,0,163,154
Alex Gardner,28346,HB,FIU,12,32.7,0,166,67.4,59.1,55.2,2,7,134,39.5,39.9,93.7,0,13,4,194,0,0,0,594,143,358,0,0,51,0
Chris Lacy,29726,WR,OKLA STATE,12,44.8,0,262,78.7,,82.4,0,0,0,0.0,0.0,,0,0,0,194,0,0,0,433,0,239,0,0,194,0
Bailey Smith,46208,G,TEXAS TECH,3,100.0,0,315,63.4,57.8,64.0,0,6,125,99.2,99.2,97.6,0,6,0,194,0,104,0,194,130,131,90,0,64,0
Garrett Johnson,47450,WR,KENTUCKY,13,42.7,0,202,71.9,,59.2,0,0,0,0.0,0.0,,0,0,0,193,0,0,0,452,0,259,0,0,193,1
Jake Brown,28920,T,UCF,6,99.5,0,323,67.9,78.5,63.5,0,3,103,100.0,100.0,96.6,1,5,2,193,0,0,32,194,109,109,0,161,84,0
Jay MacIntyre,47592,WR,COLORADO,14,32.5,0,143,55.9,,64.7,0,0,0,0.0,0.0,,0,0,0,192,0,0,0,590,0,396,0,0,192,0
Eugene Lewis,47434,WR,OKLAHOMA,13,52.8,0,261,80.7,63.4,63.6,0,0,1,0.6,0.6,100.0,1,0,0,191,0,0,0,362,1,172,0,0,190,2
Brandon Radcliff,12129,HB,LOUISVILLE,13,40.6,0,210,72.3,62.5,62.4,0,2,69,33.5,34.1,97.1,0,3,1,191,0,0,0,470,73,214,0,0,118,1
Chuma Edoga,46232,T,USC,8,99.0,0,326,56.6,70.6,58.2,1,1,88,97.8,97.8,98.9,2,2,0,191,0,0,70,193,90,92,0,103,101,20
Ron'Quavion Tarver,48171,WR,UTAH ST,12,36.6,0,329,68.3,,82.8,0,0,0,0.0,0.0,,3,0,0,191,0,0,0,522,0,329,0,0,191,1
Mavin Saunders,47366,TE,FLORIDA ST,12,75.8,0,167,81.2,75.5,56.2,0,0,7,10.9,12.9,100.0,1,0,0,191,0,0,0,252,9,70,0,0,182,239
Johnathon Johnson,33340,WR,MISSOURI,12,48.1,0,229,64.1,63.7,63.1,0,0,1,0.5,0.5,100.0,1,0,0,190,0,0,0,395,1,203,0,1,189,0
Keith Towbridge,12154,TE,LOUISVILLE,13,67.1,0,210,57.3,72.3,63.3,0,0,25,21.7,21.8,96.0,0,1,1,190,0,0,0,283,26,119,0,0,164,270
Desmond Maxwell,47219,TE,W KENTUCKY,14,84.0,0,346,69.4,66.9,67.5,0,1,34,50.7,49.3,92.6,0,3,2,189,0,0,0,225,35,71,0,0,154,133
Terian Goree,47805,WR,N TEXAS,10,42.5,0,251,63.9,,71.9,0,0,0,0.0,0.0,,0,0,0,189,0,0,0,445,0,256,0,0,189,0
Chris Taylor,47769,WR,DUKE,12,39.6,0,154,59.2,,70.9,0,0,0,0.0,0.0,,1,0,0,189,0,0,0,477,0,288,0,0,189,1
Bryant Shirreffs,46413,QB,UCONN,9,29.7,0,146,55.4,61.2,60.1,0,0,1,0.3,0.3,100.0,2,0,0,189,0,0,0,636,1,387,0,0,188,0
Conner Smith,47504,WR,LA TECH,14,35.3,0,208,46.9,72.1,57.3,0,0,13,3.7,3.6,100.0,1,0,0,189,0,0,0,536,13,360,0,0,176,78
Mock Adams,48122,WR,APP STATE,12,71.1,0,108,57.4,,64.4,0,0,0,0.0,0.0,,0,0,0,189,0,0,0,266,0,77,0,0,189,0
Darren Andrews,47630,WR,UCLA,12,29.2,0,324,66.9,,65.9,0,0,0,0.0,0.0,,3,0,0,189,0,0,0,648,0,458,0,0,189,3
Jared Murphy,47673,WR,MIAMI OH,13,34.7,0,221,65.9,,61.3,0,0,0,0.0,0.0,,0,0,0,189,0,0,0,545,0,354,0,0,189,0
Dalton Fackrell,45213,TE,COLO STATE,13,68.9,0,144,65.6,74.8,66.5,0,0,18,17.5,19.8,100.0,2,0,0,188,0,0,5,273,21,106,0,1,167,202
Nic Weishar,47073,TE,NOTRE DAME,12,69.4,0,258,65.6,66.8,76.9,1,0,34,30.1,29.9,98.5,1,1,0,188,0,0,0,271,35,117,0,0,153,189
Matt Breida,12271,HB,GA SOUTHRN,12,43.1,1,174,56.9,34.4,61.1,1,6,51,40.8,39.7,93.1,1,7,0,188,0,0,0,436,52,131,0,0,136,10
Gewhite Stallworth,46939,T,LA TECH,12,100.0,0,208,62.1,49.8,66.9,1,10,111,100.0,100.0,93.2,0,13,2,188,0,0,0,188,116,116,0,188,72,0
Josh Hammond,40293,WR,FLORIDA,13,59.1,0,163,61.3,,70.2,0,0,0,0.0,0.0,,1,0,0,188,0,0,0,318,0,129,0,0,188,11
OJ Clark,27635,WR,NEW MEX ST,12,40.5,0,242,61.9,,74.1,0,0,0,0.0,0.0,,0,0,0,188,0,0,0,464,0,275,0,0,188,0
Emanuel Byrd,25432,TE,MARSHALL,11,50.1,0,214,66.7,76.7,61.2,0,0,25,12.8,13.6,100.0,2,0,0,188,0,0,0,375,29,214,0,0,159,164
Jordan Veasy,38435,WR,CAL,12,34.9,1,130,59.9,,58.6,0,0,0,0.0,0.0,,1,0,0,187,0,0,2,536,0,349,0,0,187,12
Mason Fine,46629,QB,N TEXAS,10,33.1,0,251,47.6,,60.0,0,0,0,0.0,0.0,,0,0,0,187,0,0,0,565,0,333,0,0,187,0
Larry Dace III,47617,WR,TULANE,12,61.1,0,319,66.9,,73.4,0,0,0,0.0,0.0,,1,0,0,187,0,0,0,306,0,119,0,0,187,1
Kelvin Harmon,47931,WR,NC STATE,13,40.8,0,248,73.2,,74.6,0,0,0,0.0,0.0,,1,0,0,187,0,0,0,458,0,271,0,0,187,0
Antonio Callaway,48101,WR,FLORIDA,12,35.0,0,163,71.2,,78.0,0,0,0,0.0,0.0,,2,0,0,187,0,0,1,535,0,343,0,1,187,2
Blake Lynch,47621,WR,BAYLOR,11,44.6,0,118,68.3,71.5,66.0,0,0,1,0.5,0.9,100.0,0,0,0,186,0,0,0,417,2,221,0,0,184,0
Joey Magnifico,36183,TE,MEMPHIS,13,73.5,0,218,65.5,75.8,67.9,0,0,20,23.3,23.9,100.0,1,0,0,186,0,0,0,253,21,88,0,0,165,190
Trent Sherfield,48021,WR,VANDERBILT,13,34.8,1,333,61.0,,58.6,0,0,0,0.0,0.0,,1,0,0,186,0,0,0,534,0,342,0,0,186,4
Zach Baker,26083,G,DUKE,5,100.0,0,154,56.3,76.3,55.4,0,1,89,100.0,100.0,99.4,3,1,0,186,0,182,0,186,91,91,3,0,95,0
Zy Letman,47400,WR,APP STATE,12,63.7,0,108,64.4,,63.9,0,0,0,0.0,0.0,,0,0,0,186,0,0,0,292,0,107,0,0,186,1
Marcus McMaryion,29810,QB,OREGON ST,8,45.9,0,265,68.1,62.2,60.1,0,0,1,0.5,0.5,100.0,2,0,0,185,0,0,0,403,1,199,0,0,184,0
Javon Wims,41406,WR,GEORGIA,12,46.8,0,173,61.0,,71.9,0,0,0,0.0,0.0,,2,0,0,184,0,0,0,393,0,209,0,0,184,0
Van Jefferson,47447,WR,OLE MISS,12,28.9,0,226,65.6,,58.4,0,0,0,0.0,0.0,,0,0,0,183,0,0,0,634,0,447,0,0,183,0
Rokeem Williams,47958,WR,MIAMI OH,11,39.9,0,221,61.0,,64.8,0,0,0,0.0,0.0,,0,0,0,183,0,0,0,459,0,276,0,0,183,4
Brandon Berg,25560,C,ARK STATE,9,100.0,0,113,59.1,51.4,59.6,1,6,87,100.0,100.0,96.0,0,7,0,183,179,1,0,183,92,92,3,0,91,0
Nate Terry,28336,WR,FAU,11,45.5,1,165,60.5,63.9,68.7,0,0,1,0.5,0.5,100.0,1,0,0,183,0,0,0,402,1,220,0,0,182,1
Parris Campbell,47940,WR,OHIO STATE,13,49.7,0,260,57.6,67.8,89.1,0,0,1,0.6,0.5,100.0,1,0,0,183,0,0,0,368,1,182,0,0,182,1
Tim White,12144,WR,ARIZONA ST,10,33.4,0,110,71.8,62.1,76.7,0,0,1,0.3,0.3,100.0,0,0,0,183,0,0,0,548,1,361,0,0,182,2
Bobby Wolford,18052,FB,BOSTON COL,12,91.9,1,121,52.7,82.6,52.8,0,0,12,42.9,42.9,100.0,1,0,0,182,0,0,0,198,12,28,0,0,170,29
Cory Butler-Byrd,26108,WR,UTAH,8,42.8,0,328,72.0,64.7,64.9,0,0,1,0.5,0.4,100.0,0,0,0,182,0,0,0,425,1,225,0,0,181,0
Johnathan Lloyd,45251,WR,DUKE,12,37.4,0,154,58.0,,65.9,0,0,0,0.0,0.0,,1,0,0,182,0,0,0,486,0,304,0,0,182,0
Luke Del Rio,46403,QB,FLORIDA,6,44.3,0,163,54.5,,60.2,0,0,0,0.0,0.0,,1,0,0,182,0,0,0,411,0,223,0,0,182,0
Zach Grant,47606,WR,ILLINOIS,12,36.6,1,187,57.5,55.0,66.5,0,1,1,0.3,0.3,50.0,3,1,0,182,0,0,0,497,1,316,0,0,181,0
Ahmad Fulwood,12220,WR,FLORIDA,13,68.4,0,163,70.7,63.8,76.4,0,0,1,1.2,1.2,100.0,0,0,0,182,0,0,0,266,1,84,0,0,181,34
Richard McQuarley,45970,HB,NEW MEXICO,13,49.7,0,241,55.1,86.3,62.9,0,0,19,33.3,35.6,100.0,1,0,0,182,0,0,0,366,21,59,0,0,161,4
Kevin Ackerman,47177,TE,GA SOUTHRN,9,90.5,0,174,65.9,67.3,68.0,0,1,13,41.9,40.6,96.2,2,1,0,181,0,0,0,200,13,32,0,4,168,167
Ray-Ray McCloud III,47895,WR,CLEMSON,14,38.6,0,140,69.3,,65.7,0,0,0,0.0,0.0,,1,0,0,181,0,0,0,469,0,284,0,0,181,1
