player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Antione Frazier,45396,T,KANSAS,7,99.6,0,198,67.6,67.2,67.8,4,6,136,99.3,99.3,95.6,1,11,1,234,0,0,7,235,147,148,0,226,87,0
Tyler Rogers,46638,QB,NEW MEX ST,12,25.7,2,242,73.7,62.2,60.1,0,0,1,0.2,0.2,100.0,4,0,0,234,0,0,0,910,1,640,0,0,233,0
Armani Rogers,40034,QB,UNLV,10,40.1,0,325,75.5,,60.0,0,0,0,0.0,0.0,,2,0,0,234,0,0,0,584,0,263,0,0,234,0
Jacob Sannon,47558,WR,IDAHO,12,36.1,0,185,69.8,,65.6,0,0,0,0.0,0.0,,0,0,0,234,0,0,0,648,0,414,0,0,234,0
Kendall Blanton,47311,TE,MISSOURI,13,68.0,0,229,61.6,56.0,63.7,0,4,48,31.4,31.7,95.8,0,4,0,234,0,0,2,344,51,161,0,2,183,197
Kanawai Noa,47501,WR,CAL,11,33.1,0,130,75.6,,71.5,0,0,0,0.0,0.0,,0,0,0,233,0,0,0,704,0,471,0,0,233,0
Jonathan Nance,61142,WR,ARKANSAS,11,43.3,0,111,70.3,,60.5,0,0,0,0.0,0.0,,0,0,0,233,0,0,0,538,0,303,0,0,233,3
Jordan Feuerbacher,47193,TE,BAYLOR,9,70.4,0,118,57.6,57.8,66.6,2,0,42,31.3,31.9,97.6,3,2,0,233,0,0,0,331,46,144,0,0,187,246
Jacob August,47276,TE,S CAROLINA,13,69.6,0,289,61.3,61.8,65.6,0,0,30,23.6,24.4,96.7,0,1,1,233,0,0,1,335,33,135,0,0,200,286
Cameron Batson,47669,WR,TEXAS TECH,13,34.7,1,315,61.7,72.5,65.9,0,0,0,0.0,0.2,,4,0,0,233,0,0,0,672,1,436,0,0,232,0
Gabe Megginson,26694,G,ILLINOIS,5,99.1,0,187,39.9,16.1,49.8,4,5,112,99.1,98.4,94.2,2,11,2,233,0,76,34,235,121,123,96,17,112,12
Chris Murray,47874,WR,ARK STATE,12,36.8,0,113,66.0,,76.1,0,0,0,0.0,0.0,,4,0,0,232,0,0,0,630,0,397,0,0,232,0
Austin Lee,41443,G,E CAROLINA,5,100.0,0,156,58.3,36.6,66.0,2,6,136,100.0,100.0,97.1,1,8,0,232,0,0,0,232,153,153,232,0,79,0
Collin Reed,36143,TE,APP STATE,13,70.9,1,108,57.6,72.4,54.7,0,0,30,25.0,24.6,100.0,5,0,0,232,0,0,15,327,31,126,0,10,201,177
Timmy Hernandez,48225,WR,OREGON ST,12,51.4,0,265,75.0,,79.3,0,0,0,0.0,0.0,,1,0,0,232,0,0,0,451,0,219,0,0,232,0
Gabe Davis,55410,WR,UCF,13,46.3,0,323,61.9,,68.1,0,0,0,0.0,0.0,,3,0,0,232,0,0,0,501,0,269,0,0,232,0
Josh Allen,46601,QB,WYOMING,11,37.7,0,351,66.6,,60.1,0,0,0,0.0,0.0,,2,0,0,232,0,0,0,616,0,331,0,0,232,0
Collin Johnson,47808,WR,TEXAS,13,33.8,0,311,73.7,,70.0,0,0,0,0.0,0.0,,0,0,0,232,0,0,0,687,0,455,0,0,232,0
Jack Jones,36749,G,TENNESSEE,5,100.0,0,307,55.5,53.8,62.8,3,5,124,100.0,100.0,96.0,4,9,1,232,0,213,0,232,134,134,0,19,98,0
Patrick Reed,48026,WR,NEW MEXICO,12,63.3,0,241,50.8,,66.8,0,0,0,0.0,0.0,,2,0,0,231,0,0,0,365,0,134,0,0,231,1
Juan Perez-Isidoro,26973,G,UTSA,4,100.0,0,331,61.2,76.5,58.2,0,2,113,100.0,100.0,98.2,1,3,1,231,0,231,0,231,120,120,0,0,111,0
Datrin Guyton,29802,WR,BOWL GREEN,11,41.8,0,122,59.0,,58.9,0,0,0,0.0,0.0,,0,0,0,231,0,0,0,552,0,321,0,0,231,1
Riley Ridley,47933,WR,GEORGIA,14,59.3,0,173,60.1,,67.0,0,0,0,0.0,0.0,,1,0,0,230,0,0,0,388,0,157,0,0,230,0
Ryan Watercutter,28662,TE,INDIANA,12,59.7,0,190,49.9,62.9,49.8,0,1,42,22.8,22.1,98.8,2,1,0,230,0,0,0,385,44,199,0,0,186,210
Drew Sample,47259,TE,WASHINGTON,10,71.0,0,340,51.1,66.1,46.5,0,2,36,28.6,28.2,97.2,0,2,0,230,0,0,2,324,37,131,0,0,193,225
Brandon Scott,47345,TE,NEVADA,11,67.8,1,239,57.0,66.9,55.7,0,4,60,36.8,38.8,96.7,2,4,0,230,0,0,0,339,69,178,0,0,161,99
Ty Clary,58490,G,ARKANSAS,7,100.0,0,111,69.1,63.8,71.4,2,5,108,100.0,100.0,96.8,1,7,0,230,0,32,0,230,115,115,198,0,115,0
Jaylen Samuels,47297,TE,NC STATE,13,31.5,0,248,68.6,64.3,50.1,0,0,7,1.7,1.8,100.0,0,0,0,230,0,0,0,730,8,434,0,0,222,79
Aeris Williams,45850,HB,MISS STATE,13,32.9,0,227,72.8,62.9,66.2,1,5,64,22.5,22.7,93.7,0,7,1,229,0,0,0,697,68,300,0,0,161,2
Jordan Wilson,42112,TE,UCLA,13,54.9,0,324,57.7,71.1,49.1,1,0,41,18.6,19.0,98.8,1,1,0,229,0,0,0,417,44,232,0,0,185,392
Trey Harrell,26944,WR,KENT STATE,12,52.2,0,201,64.0,,70.8,0,0,0,0.0,0.0,,0,0,0,229,0,0,0,439,0,210,0,0,229,1
Marquez Callaway,42295,WR,TENNESSEE,11,47.7,1,307,71.7,,56.5,0,0,0,0.0,0.0,,1,0,0,229,0,0,0,480,0,251,0,0,229,0
Demry Croft,13644,QB,MINNESOTA,9,51.6,0,225,47.9,,60.1,0,0,0,0.0,0.0,,3,0,0,229,0,0,0,444,0,182,0,0,229,0
Montel Aaron,41788,QB,S JOSE ST,10,43.7,0,285,48.6,,60.0,0,0,0,0.0,0.0,,1,0,0,228,0,0,0,522,0,276,0,0,228,0
Josh Brown,45899,TE,NAVY,11,85.4,1,237,78.7,43.7,70.1,0,1,6,27.3,27.3,91.7,2,1,0,228,0,0,0,267,6,22,0,0,222,183
Austin Wolf,47815,WR,AKRON,12,39.9,0,102,64.6,,68.4,0,0,0,0.0,0.0,,0,0,0,228,0,0,0,571,0,343,0,0,228,0
Max Bortenschlager,46500,QB,MARYLAND,11,40.5,0,215,53.0,,60.1,0,0,0,0.0,0.0,,3,0,0,227,0,0,0,561,0,305,0,0,227,0
Cedric Peterson,34139,WR,ARIZONA,12,62.0,0,109,54.1,,72.3,0,0,0,0.0,0.0,,1,0,0,227,0,0,0,366,0,138,0,0,227,0
Marcus Childers,40476,QB,N ILLINOIS,12,34.0,0,254,59.6,,60.1,0,0,0,0.0,0.0,,1,0,0,226,0,0,0,665,0,324,0,0,226,0
Waahid Muhammad,41010,T,TULSA,3,100.0,0,320,55.7,60.6,57.1,2,8,109,100.0,100.0,95.4,2,10,0,226,0,1,225,226,118,118,0,0,108,0
Quay Johnson,47528,WR,E CAROLINA,10,35.8,0,156,64.3,,73.3,0,0,0,0.0,0.0,,1,0,0,225,0,0,0,628,0,401,0,0,225,24
Ari Werts,47936,TE,GA STATE,12,48.1,0,175,53.3,65.0,60.8,0,1,28,10.8,10.7,98.2,3,1,0,225,0,0,0,468,29,272,0,0,196,223
Marcus Williams,60973,TE,NEW MEXICO,10,91.5,0,241,79.4,65.3,74.5,0,1,34,63.0,64.4,98.5,0,1,0,225,0,0,0,246,38,59,0,0,187,226
Quintez Cephus,29614,WR,WISCONSIN,9,58.5,0,349,82.8,,59.3,0,0,0,0.0,0.0,,3,0,0,224,0,0,0,383,0,154,0,0,224,0
Ito Smith,45932,HB,SO MISS,13,28.4,0,296,79.5,75.8,66.2,1,2,88,22.8,22.4,98.3,0,3,0,224,0,0,0,789,91,407,0,0,133,0
Devante Brooks,41053,T,TENNESSEE,4,100.0,0,307,52.1,53.3,55.4,3,6,113,100.0,100.0,95.1,2,10,1,224,0,0,46,224,115,115,0,178,109,0
Chris Jones,54568,WR,COAST CAR,10,49.1,0,141,77.0,,58.5,0,0,0,0.0,0.0,,1,0,0,223,0,0,0,454,0,226,0,0,223,0
Will Matthews,26941,FB,KENT STATE,9,67.9,0,201,60.9,70.7,61.7,0,4,82,63.1,63.0,97.6,0,4,0,222,0,0,0,327,85,135,0,0,137,3
D'Ondre Glenn,35240,WR,GA SOUTHRN,12,64.7,0,174,61.9,,83.9,0,0,0,0.0,0.0,,0,0,0,222,0,0,7,343,0,121,0,10,222,8
Cody White,61448,WR,MICH STATE,13,42.3,0,223,71.3,,64.0,0,0,0,0.0,0.0,,1,0,0,222,0,0,0,525,0,300,0,0,222,0
Andrew Ford,27063,QB,UMASS,11,33.0,0,216,82.5,,60.3,0,0,0,0.0,0.0,,3,0,0,221,0,0,0,670,0,439,0,0,221,0
Chase Allen,39988,TE,IOWA STATE,13,67.0,2,193,53.9,75.7,64.4,0,1,70,40.2,40.4,99.3,3,1,0,221,0,0,0,330,74,183,0,0,147,182
Connor Ketter,45441,TE,NEBRASKA,9,78.0,0,238,47.1,61.7,55.1,1,1,45,42.1,42.6,97.8,1,2,0,220,0,0,0,282,46,108,0,0,174,277
Matt Colburn II,34388,HB,WAKE,13,37.4,0,339,69.5,81.8,68.0,1,1,116,37.3,37.3,99.1,1,2,0,220,0,0,0,589,119,319,0,0,101,26
CJ Windham,42051,WR,MIDDLE TN,13,36.2,1,224,52.8,,47.4,0,0,0,0.0,0.0,,1,0,0,220,0,0,0,608,0,388,0,0,220,0
Aaron Fuller,47537,WR,WASHINGTON,13,46.0,0,340,60.5,63.6,57.8,0,0,1,0.4,0.4,100.0,1,0,0,220,0,0,0,478,1,259,0,0,219,0
Dez Fitzpatrick,42349,WR,LOUISVILLE,13,37.2,0,210,71.4,,65.2,0,0,0,0.0,0.0,,1,0,0,220,0,0,0,592,0,371,0,0,220,1
Jabril Clewis,27276,WR,TULANE,12,53.9,0,319,60.1,63.9,62.3,0,0,1,0.6,0.5,100.0,1,0,0,220,0,0,0,408,1,188,0,0,219,0
Mike Carrigan,42341,WR,KENT STATE,12,48.2,0,201,55.9,,58.6,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,454,0,221,0,0,219,2
Cam McCormick,41982,TE,OREGON,13,68.7,2,264,57.4,73.4,60.7,0,0,11,10.1,9.9,100.0,5,0,0,219,0,0,0,319,11,111,0,3,208,151
DaMarkus Lodge,47858,WR,OLE MISS,12,33.5,0,226,63.6,,77.4,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,654,0,435,0,0,219,0
Kamathi Holsey,41709,WR,BUFFALO,12,43.6,0,126,63.3,,59.0,0,0,0,0.0,0.0,,0,0,0,219,0,0,0,502,0,283,0,0,219,1
Ike Lewis,28068,WR,APP STATE,13,44.2,0,108,79.2,,54.9,0,0,0,0.0,0.0,,0,0,0,219,0,0,0,496,0,274,0,0,219,1
Nick Haynes,46016,C,KENTUCKY,6,100.0,0,202,59.3,82.0,54.4,0,1,105,100.0,100.0,98.6,3,2,1,218,94,0,0,218,113,113,124,0,105,0
Deondre Douglas,47445,WR,TROY,12,41.1,1,318,68.0,,57.5,0,0,0,0.0,0.0,,2,0,0,218,0,0,0,530,0,309,0,0,218,0
Tyree Jackson,46481,QB,BUFFALO,8,42.2,0,126,86.7,,60.1,0,0,0,0.0,0.0,,1,0,0,218,0,0,0,517,0,257,0,0,218,0
Joseph Wysocki,47422,TE,IDAHO,12,62.5,0,185,52.4,55.2,60.8,0,1,33,21.7,21.2,95.5,4,2,1,217,0,0,1,347,35,165,0,0,182,339
Austin Conway,29618,WR,WYOMING,13,37.9,0,351,71.9,,59.0,0,0,0,0.0,0.0,,1,0,0,217,0,0,0,573,0,341,0,0,217,0
Jordon Brown,39916,HB,N CAROLINA,12,38.6,0,245,63.4,72.9,55.8,1,5,119,37.7,37.5,96.6,0,7,1,217,0,0,0,562,124,331,0,0,93,0
McLane Mannix,61496,WR,NEVADA,12,33.0,1,239,61.1,62.1,66.9,0,0,1,0.2,0.2,100.0,2,0,0,216,0,0,0,654,1,437,0,0,215,0
Turner Smiley,29531,WR,N TEXAS,14,40.1,0,251,72.4,,63.2,0,0,0,0.0,0.0,,1,0,0,216,0,0,0,539,0,323,0,0,216,0
Keenan Barnes,48245,WR,LA LAFAYET,10,41.0,0,207,73.2,,70.5,0,0,0,0.0,0.0,,0,0,0,215,0,0,0,524,0,309,0,0,215,0
Dontrell Hilliard,45691,HB,TULANE,12,38.6,0,319,76.4,65.1,58.2,1,4,101,46.1,46.2,96.5,4,6,1,215,0,0,0,557,110,238,0,0,105,0
Kelby Wickline,36313,T,W VIRGINIA,11,100.0,0,343,66.1,71.0,60.9,2,2,112,100.0,100.0,98.2,0,4,0,215,0,0,150,215,120,120,0,59,95,6
Charlie Woerner,42257,TE,GEORGIA,14,73.1,0,173,69.9,46.5,82.4,0,1,22,22.7,22.5,93.2,2,2,1,215,0,0,0,294,23,102,0,0,192,182
Maxwell Kjosa,54542,TE,COAST CAR,12,74.6,0,141,64.4,60.4,61.1,0,0,22,24.2,24.0,95.5,2,1,1,214,0,0,0,287,23,96,0,1,191,268
Deon Stewart,32874,WR,ARKANSAS,12,41.6,0,111,61.9,,53.9,0,0,0,0.0,0.0,,0,0,0,214,0,0,0,515,0,294,0,0,214,2
Anthony Ratliff-Williams,34629,WR,N CAROLINA,12,40.2,0,245,70.4,,63.3,0,0,0,0.0,0.0,,2,0,0,214,0,0,0,532,0,318,0,0,214,8
Darren Andrews,47630,WR,UCLA,9,35.2,0,324,73.9,62.1,57.8,0,0,1,0.3,0.3,100.0,0,0,0,214,0,0,0,608,1,391,0,0,213,0
A.J. Taylor,29615,WR,WISCONSIN,14,45.0,0,349,71.9,,67.2,0,0,0,0.0,0.0,,0,0,0,213,0,0,0,473,0,254,0,0,213,2
Eric Kumah,42253,WR,VA TECH,13,47.2,0,337,72.4,,77.6,0,0,0,0.0,0.0,,0,0,0,213,0,0,0,451,0,238,0,0,213,2
Austin Ramesh,30815,FB,WISCONSIN,13,80.4,0,349,65.7,52.5,57.7,2,0,16,32.0,33.3,93.7,1,2,0,213,0,0,0,265,17,51,0,0,196,38
Austin Maloney,33846,WR,FIU,13,44.7,0,166,63.8,,55.8,0,0,0,0.0,0.0,,1,0,0,213,0,0,0,477,0,264,0,0,213,1
Sam Martin,48047,WR,MIAMI OH,12,40.5,0,221,61.8,,72.1,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,524,0,312,0,0,212,1
Temi Alaka,48011,WR,USF,12,51.7,0,327,60.8,,62.7,0,0,0,0.0,0.0,,1,0,0,212,0,0,0,410,0,198,0,0,212,1
Lorenzo Joe,30477,WR,TEXAS,13,42.5,0,311,52.6,,54.6,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,499,0,287,0,0,212,0
Jordan Cunningham,21390,WR,N CAROLINA,12,42.2,0,245,62.7,,63.1,0,0,0,0.0,0.0,,1,0,0,212,0,0,0,502,0,290,0,0,212,6
Ricky Smalling,61317,WR,ILLINOIS,12,39.4,0,187,63.8,,66.6,0,0,0,0.0,0.0,,2,0,0,212,0,0,0,538,0,326,0,0,212,0
Isaiah Hodgins,52130,WR,OREGON ST,11,43.0,0,265,66.2,,57.0,0,0,0,0.0,0.0,,0,0,0,212,0,0,0,493,0,281,0,0,212,1
Donald Gray,48216,WR,MISS STATE,8,53.3,0,227,60.1,,67.4,0,0,0,0.0,0.0,,0,0,0,211,0,0,0,396,0,185,0,0,211,0
Keith Kirkwood,48017,WR,TEMPLE,13,38.8,0,306,81.8,61.0,72.8,0,0,1,0.3,0.3,100.0,1,0,0,211,0,0,0,544,1,334,0,0,210,0
Brandon Hodges,47064,G,PITTSBURGH,8,100.0,0,268,61.4,84.6,53.4,2,2,103,100.0,100.0,98.1,0,4,0,211,0,0,1,211,105,105,135,75,106,0
DeAndre Thompkins,48211,WR,PENN STATE,13,41.9,0,266,67.4,,88.2,0,0,0,0.0,0.0,,1,0,0,211,0,0,0,503,0,292,0,0,211,0
Evan Butts,47365,TE,VIRGINIA,13,53.0,0,335,68.0,63.5,58.5,0,3,56,23.6,23.7,97.3,2,3,0,211,0,0,1,398,58,245,0,2,153,296
Preston Brooksby,39156,T,UTAH ST,9,100.0,0,329,70.2,78.6,64.1,0,3,86,100.0,100.0,98.3,0,3,0,211,0,0,38,211,88,88,0,173,123,0
Charlie Callinan,48029,WR,BOSTON COL,9,65.7,0,121,71.5,66.1,71.8,0,0,1,0.9,0.9,100.0,1,0,0,211,0,0,0,321,1,111,0,0,210,19
Darius Wade,28055,QB,BOSTON COL,10,62.1,0,121,60.2,61.2,60.0,0,0,1,0.8,0.8,100.0,0,0,0,211,0,0,0,340,1,122,0,0,210,0
Todd Boyd,47841,WR,GA STATE,12,38.7,0,175,50.3,,53.3,0,0,0,0.0,0.0,,2,0,0,211,0,0,0,545,0,334,0,0,211,0
Samuel Jackson,55403,G,UCF,9,100.0,0,323,55.6,65.5,60.0,1,1,86,100.0,100.0,98.8,4,2,0,211,0,143,2,211,91,91,66,0,120,0
Andy Isabella,47448,WR,UMASS,12,28.4,0,216,71.9,,56.1,0,0,0,0.0,0.0,,3,0,0,210,0,0,0,739,0,515,0,0,210,5
Jordan Thomas,42062,TE,MISS STATE,13,58.2,0,227,62.5,70.3,58.3,0,0,6,4.1,3.8,100.0,1,0,0,210,0,0,0,361,6,157,0,0,204,54
Parker Wilson,45786,HB,AIR FORCE,7,78.4,0,101,63.6,52.1,58.9,0,2,35,72.9,71.2,94.3,0,3,1,210,0,0,0,268,37,52,0,0,173,0
Dustin Bowens,28478,TE,FAU,13,81.4,1,165,56.7,60.8,66.3,1,1,29,39.2,42.2,96.6,3,2,0,210,0,0,0,258,35,83,0,1,175,160
Omar Black,54556,WR,COAST CAR,9,48.9,0,141,60.4,,54.1,0,0,0,0.0,0.0,,0,0,0,209,0,0,0,427,0,218,0,0,209,0
Elijah Sindelar,46466,QB,PURDUE,12,34.9,0,273,62.8,,60.0,0,0,0,0.0,0.0,,3,0,0,209,0,0,0,598,0,375,0,0,209,0
Johnnie Niupalau,42394,WR,E MICHIGAN,11,40.2,0,160,61.4,46.3,74.0,0,0,0,0.0,0.0,,2,0,0,209,0,0,0,520,0,311,0,0,209,7
Tyrone Owens,45969,HB,NEW MEXICO,12,47.2,0,241,64.2,74.6,61.3,0,3,42,32.8,32.4,96.4,3,3,0,208,0,0,0,441,44,136,0,0,164,4
Jacob Stafford,37694,HB,AIR FORCE,12,71.5,0,101,75.3,50.2,75.0,0,3,42,72.4,72.1,96.4,0,3,0,208,0,0,0,291,44,61,0,0,164,11
Larry Hughes,46738,G,KANSAS,7,100.0,0,198,55.5,73.3,50.5,2,1,117,100.0,100.0,97.9,1,4,1,208,0,0,0,208,122,122,207,0,86,0
Mikah Holder,27203,WR,S DIEGO ST,13,44.8,0,284,85.4,,76.3,0,0,0,0.0,0.0,,3,0,0,208,0,0,0,464,0,253,0,0,208,1
Danny Davis III,61836,WR,WISCONSIN,12,51.6,0,349,82.4,,69.5,0,0,0,0.0,0.0,,0,0,0,208,0,0,0,403,0,192,0,0,208,0
Daniel Imatorbhebhe,39379,TE,USC,9,55.5,0,326,54.1,59.3,58.8,0,1,27,14.3,14.4,94.4,6,2,1,208,0,0,3,375,28,195,0,2,180,250
Deddrick Thomas,47913,WR,MISS STATE,13,57.8,0,227,62.3,,62.9,0,0,0,0.0,0.0,,0,0,0,208,0,0,0,360,0,150,0,0,208,0
RJ Turner,48200,WR,LA MONROE,11,45.0,0,209,78.6,,74.0,0,0,0,0.0,0.0,,4,0,0,208,0,0,0,462,0,254,0,0,208,1
K.J. Osborn,23503,WR,BUFFALO,12,41.2,0,126,68.8,64.4,62.1,0,0,1,0.4,0.3,100.0,1,0,0,208,0,0,0,505,1,294,0,0,207,4
Jordan Love,40306,QB,UTAH ST,12,41.0,0,329,66.7,,60.0,0,0,0,0.0,0.0,,2,0,0,208,0,0,0,507,0,264,0,0,208,0
Michael Galati,27845,C,USF,9,100.0,0,327,61.2,70.1,59.9,1,1,76,100.0,100.0,98.7,1,2,0,207,173,0,0,207,79,79,26,0,128,0
Kayaune Ross,47804,WR,KENTUCKY,13,46.0,0,202,63.2,,69.2,0,0,0,0.0,0.0,,0,0,0,207,0,0,0,450,0,243,0,0,207,3
Thomas Woodson,26372,QB,AKRON,10,37.2,0,102,66.1,,60.5,0,0,0,0.0,0.0,,1,0,0,207,0,0,0,557,0,331,0,0,207,0
Jacob Kraut,26948,HB,FIU,12,89.2,0,166,67.6,76.8,64.3,0,0,34,58.6,59.0,100.0,2,0,0,207,0,0,0,232,36,61,0,0,171,120
Jared Hocker,60121,G,TEXAS A&M,7,100.0,0,312,59.5,74.6,55.8,0,3,120,100.0,100.0,98.7,1,3,0,207,0,5,0,207,126,126,201,0,81,0
Quez Watkins,61664,WR,SO MISS,13,50.0,0,296,62.0,,57.6,0,0,0,0.0,0.0,,0,0,0,207,0,0,0,414,0,207,0,0,207,0
Jaxson Deaton,40011,G,ARMY,11,100.0,0,114,63.2,68.8,63.2,1,0,34,100.0,100.0,98.5,1,1,0,207,0,40,0,207,36,36,164,0,171,0
Brycen Hopkins,47338,TE,PURDUE,12,42.9,0,273,57.3,77.6,62.3,0,0,32,10.9,11.6,100.0,2,0,0,207,0,0,2,482,36,311,0,0,171,231
Anthony Gargiulo,36002,FB,NAVY,9,72.1,0,237,72.3,77.2,71.6,0,2,31,91.2,88.6,96.8,0,2,0,207,0,0,0,287,31,35,0,0,176,0
Alani Havili-Katoa,26654,G,UTAH,6,99.5,0,328,49.1,28.8,54.0,3,10,122,100.0,100.0,93.9,3,14,1,206,0,11,0,207,132,132,193,0,74,1
Kendal Keys,26969,WR,UNLV,12,42.9,1,325,60.2,,58.0,0,0,0,0.0,0.0,,2,0,0,206,0,0,0,480,0,274,0,0,206,0
A.J. Brown,48327,WR,OLE MISS,12,33.4,0,226,80.1,,59.1,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,617,0,411,0,0,206,0
Brendan O'Leary-Orange,34920,WR,NEVADA,11,37.9,0,239,68.6,,49.0,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,541,0,336,0,0,205,0
D.J. Brown,33750,WR,N ILLINOIS,13,41.4,0,254,65.5,,65.0,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,495,0,268,0,0,205,3
Bryant Shirreffs,46413,QB,UCONN,9,34.6,0,146,68.8,62.2,60.2,0,0,1,0.3,0.3,100.0,0,0,0,205,0,0,0,593,1,342,0,0,204,0
Jake Edwards,27717,G,GA SOUTHRN,7,100.0,0,174,60.1,65.1,60.8,0,1,67,100.0,100.0,99.3,3,1,0,204,0,131,7,204,70,70,66,0,134,0
Patrick Smith,33757,WR,MIDDLE TN,11,36.1,1,224,55.7,,66.1,0,0,0,0.0,0.0,,2,0,0,204,0,0,0,565,0,361,0,0,204,0
Tucker Brown,36555,TE,AUBURN,14,96.2,1,115,57.5,62.9,59.1,0,1,20,74.1,71.4,97.5,1,1,0,204,0,0,66,212,20,28,0,0,184,144
Chris Warren III,35977,HB,TEXAS,12,45.5,0,311,76.8,66.9,64.0,0,6,99,37.6,38.9,97.0,1,6,0,203,0,0,0,446,109,280,0,0,94,44
Spencer Kanz,41941,T,W MICHIGAN,9,100.0,0,347,61.5,36.7,65.1,2,3,67,100.0,100.0,94.8,0,6,1,203,0,0,12,203,73,73,0,191,130,0
Jaelan Austin,47777,WR,TCU,14,47.2,1,305,55.0,,53.2,0,0,0,0.0,0.0,,1,0,0,203,0,0,0,430,0,227,0,0,203,0
Devin Gray,48301,WR,CINCINNATI,12,37.0,0,138,64.1,,78.7,0,0,0,0.0,0.0,,3,0,0,203,0,0,0,548,0,345,0,0,203,0
Eric Cooper,47995,WR,C MICHIGAN,13,39.8,0,134,56.3,,66.9,0,0,0,0.0,0.0,,2,0,0,203,0,0,0,510,0,307,0,0,203,0
DeVonta Smith,61100,WR,ALABAMA,14,51.9,0,103,55.2,,62.6,0,0,0,0.0,0.0,,0,0,0,202,0,0,0,389,0,187,0,0,202,0
Tyler Conklin,47124,TE,C MICHIGAN,8,41.6,0,134,67.0,41.0,61.1,0,0,5,1.8,1.7,100.0,3,0,0,202,0,0,1,485,5,288,0,0,197,150
Ford Higgins,41067,T,NAVY,10,100.0,0,237,77.5,83.1,74.7,0,1,21,100.0,100.0,97.6,2,1,0,202,0,0,87,202,22,22,0,102,180,13
Frank Nutile,26476,QB,TEMPLE,8,45.3,0,306,68.2,,61.1,0,0,0,0.0,0.0,,2,0,0,202,0,0,0,446,0,230,0,0,202,1
Omar Bayless,25522,WR,ARK STATE,12,40.4,1,113,61.7,,59.3,0,0,0,0.0,0.0,,3,0,0,201,0,0,0,497,0,295,0,0,201,0
Ty Gangi,27234,QB,NEVADA,10,30.4,0,239,67.6,81.4,60.0,0,0,2,0.5,0.5,100.0,3,0,0,201,0,0,0,661,2,417,0,0,199,0
Josh Stewart,48066,WR,UTSA,11,37.0,0,331,65.9,,68.1,0,0,0,0.0,0.0,,5,0,0,200,0,0,0,541,0,341,0,0,200,0
Creighton Barr,45585,C,N TEXAS,8,100.0,0,251,57.9,67.4,56.4,1,2,97,100.0,100.0,98.5,3,3,0,200,199,0,0,200,103,103,0,0,97,0
Braxton Burmeister,60513,QB,OREGON,7,56.2,0,264,35.8,,60.0,0,0,0,0.0,0.0,,0,0,0,200,0,0,0,356,0,111,0,0,200,0
Malik Turner,48078,WR,ILLINOIS,10,41.2,0,187,62.8,,72.1,0,0,0,0.0,0.0,,3,0,0,200,0,0,0,485,0,285,0,0,200,0
Nyqwan Murray,26456,WR,FLORIDA ST,12,38.2,0,167,66.8,,48.1,0,0,0,0.0,0.0,,1,0,0,200,0,0,0,523,0,321,0,0,200,1
Jerry Jeudy,61103,WR,ALABAMA,14,51.5,0,103,68.2,,78.5,0,0,0,0.0,0.0,,0,0,0,200,0,0,0,388,0,188,0,0,200,0
Keyion Dixon,40175,WR,UCONN,12,42.5,0,146,59.3,,61.8,0,0,0,0.0,0.0,,0,0,0,200,0,0,0,471,0,264,0,0,200,1
Damion Willis,61737,WR,TROY,13,39.8,0,318,72.3,68.3,65.2,0,0,0,0.0,0.3,,2,0,0,200,0,0,0,503,1,304,1,0,199,0
Ian Thomas,42130,TE,INDIANA,10,46.1,0,190,62.7,66.8,49.2,0,1,40,15.3,15.6,98.7,1,1,0,199,0,0,0,432,43,276,0,0,156,197
Lamar Jackson,46416,QB,LOUISVILLE,13,22.3,0,210,87.1,,60.0,0,0,0,0.0,0.0,,3,0,0,199,0,0,0,891,0,539,0,0,199,0
Workpeh Kofa,47729,WR,CHARLOTTE,10,46.6,0,136,65.8,,60.8,0,0,0,0.0,0.0,,4,0,0,199,0,0,0,427,0,227,0,0,199,0
Dante Pettis,48113,WR,WASHINGTON,13,38.8,0,340,81.4,,66.4,0,0,0,0.0,0.0,,1,0,0,199,0,0,0,513,0,312,0,0,199,1
Bailey Ivemeyer,36720,T,GA TECH,8,100.0,0,176,62.5,59.3,60.9,1,4,46,100.0,100.0,94.6,0,5,0,199,0,0,112,199,48,48,0,70,151,17
David Knevel,45510,T,NEBRASKA,3,100.0,0,238,63.4,59.2,66.3,0,6,121,100.0,100.0,96.7,1,7,1,199,0,0,0,199,121,121,128,70,78,0
