player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Pardue,81819,G,S JOSE ST,2,100.0,0,285,53.2,51.8,52.4,0,1,12,100.0,100.0,95.8,0,1,0,33,0,32,0,33,12,12,0,0,21,0
Hayden Gillum,77508,C,KANSAS ST,3,100.0,0,199,52.8,75.6,48.6,0,1,16,100.0,100.0,96.9,0,1,0,33,32,0,0,33,19,19,0,0,14,0
James Bostic,61793,WR,VANDERBILT,5,48.5,0,333,52.0,,61.2,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,68,0,35,0,0,33,0
Taylor Edwards,40120,TE,UMASS,2,55.0,0,216,47.2,36.9,37.0,1,0,5,16.1,15.6,90.0,0,1,0,33,0,0,0,60,5,32,0,0,28,32
CJ Verdell,57378,HB,OREGON,5,19.4,0,264,72.5,81.0,60.3,0,0,6,7.8,11.0,100.0,0,0,0,33,0,0,0,170,9,82,0,0,24,0
Devin Brumfield,83788,HB,UTAH,4,39.3,0,328,74.2,25.5,76.3,0,4,15,34.9,33.3,80.0,0,5,1,33,0,0,0,84,15,45,0,0,18,0
Logan Loya,131801,WR,UCLA,6,62.7,0,324,54.0,,57.9,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,51,0,19,0,0,32,1
Tyson Mobley,122350,WR,COAST CAR,6,71.1,0,141,61.1,,57.5,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,45,0,11,0,0,32,0
Jackson Knipper,56947,TE,W VIRGINIA,2,94.1,0,343,68.5,70.4,67.0,0,0,4,66.7,66.7,100.0,0,0,0,32,0,0,0,34,4,6,0,0,28,31
Aaron Young,26090,WR,FAU,5,46.4,0,165,65.9,,47.7,0,0,0,0.0,0.0,,1,0,0,32,0,0,0,69,0,37,0,0,32,0
Alec Pell,85874,TE,COLORADO,3,78.0,1,143,38.9,69.7,37.6,0,0,2,18.2,18.2,100.0,1,0,0,32,0,0,0,41,2,11,0,0,30,32
Damieon George Jr.,123915,T,ALABAMA,3,100.0,0,103,55.5,73.4,54.2,0,0,4,100.0,100.0,100.0,0,0,0,32,0,0,0,32,4,4,0,32,28,0
Jacob Huesman,41939,QB,APP STATE,6,80.0,0,108,72.5,,60.0,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,40,0,4,0,0,32,0
Stephen Carr,57453,HB,USC,6,19.5,0,326,70.6,76.8,60.0,0,1,28,25.5,25.9,98.2,0,1,0,32,0,0,0,164,30,116,0,0,2,0
Bryson Carroll,60479,HB,NEW MEXICO,7,34.0,0,241,69.1,54.2,58.7,0,1,21,36.2,37.3,97.6,0,1,0,32,0,0,0,94,22,59,0,0,10,0
Jordon Simmons,129634,HB,MICH STATE,5,24.6,0,223,66.3,19.0,57.6,1,0,17,29.8,30.5,97.1,0,1,0,32,0,0,0,130,18,59,0,0,14,0
Kamari Pleasant,40696,HB,WASHINGTON,4,29.1,0,340,69.8,46.8,57.8,1,1,19,31.1,32.8,94.7,0,2,0,32,0,0,0,110,21,64,0,0,11,0
Markenzy Pierre,57421,HB,SYRACUSE,7,48.5,0,304,64.7,56.9,59.3,0,1,30,75.0,73.2,95.0,0,2,1,32,0,0,0,66,30,41,0,0,2,0
Traeshon Holden,123917,WR,ALABAMA,5,88.9,0,103,57.3,,58.1,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,36,0,4,0,0,32,0
Jehlani Galloway,77971,WR,BOSTON COL,10,29.4,0,121,74.6,,53.1,0,0,0,0.0,0.0,,1,0,0,32,0,0,0,109,0,77,0,0,32,0
Sharod Johnson,61693,WR,SYRACUSE,10,22.9,0,304,51.8,,69.0,0,0,0,0.0,0.0,,1,0,0,32,0,0,0,140,0,108,0,0,32,0
Jadon Jackson,97800,WR,OLE MISS,4,45.7,0,226,58.3,,71.0,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,70,0,38,0,0,32,0
Trevon Clark,98727,WR,CAL,3,31.1,0,130,54.9,,63.8,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,103,0,71,0,0,32,0
Tope Imade,41569,G,TEXAS,3,100.0,0,311,80.2,78.4,78.7,0,0,4,100.0,100.0,100.0,0,0,0,32,0,0,0,32,7,7,19,13,25,0
Marcus Fleming,129688,WR,NEBRASKA,4,39.5,0,238,58.2,,61.3,0,0,0,0.0,0.0,,0,0,0,32,0,0,0,81,0,49,0,0,32,0
SaRodorick Thompson,77777,HB,TEXAS TECH,10,8.9,0,315,71.9,56.2,75.2,0,0,15,7.0,7.2,100.0,0,0,0,31,0,0,0,350,16,223,0,0,15,0
Jalen Rivers,122221,T,MIAMI FL,3,100.0,0,220,62.9,36.8,66.0,0,0,11,100.0,100.0,100.0,0,0,0,31,0,0,6,31,11,11,0,24,20,1
Kyle Horn,36296,TE,ARIZONA ST,3,77.5,0,110,56.3,68.4,66.1,0,0,2,18.2,18.2,100.0,2,0,0,31,0,0,0,40,2,11,0,0,29,38
Nick Abbs,81651,T,FRESNO ST,3,100.0,0,169,53.3,57.4,49.9,0,2,20,100.0,100.0,95.0,0,2,0,31,0,0,26,31,21,21,0,4,10,0
Bryce Wade,98509,T,UMASS,1,100.0,0,216,73.0,56.9,76.5,0,2,19,100.0,100.0,94.7,0,2,0,31,0,0,0,31,19,19,0,31,12,0
Will Koch,128088,QB,UMASS,3,32.6,0,216,32.3,,60.0,0,0,0,0.0,0.0,,1,0,0,31,0,0,0,95,0,51,0,0,31,0
Lowell Narcisse,60439,QB,UTSA,4,24.2,0,331,81.2,,60.0,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,128,0,74,0,0,31,0
Lawrence Keys III,84346,WR,NOTRE DAME,8,42.5,0,258,62.4,,61.2,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,73,0,42,0,0,31,0
Rondale Moore,62890,WR,PURDUE,3,18.8,0,273,80.9,,60.0,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,165,0,128,0,0,31,0
Andrew Clair,57167,HB,BOWL GREEN,4,23.8,0,122,63.3,58.1,69.7,0,1,25,36.2,36.1,94.0,1,2,1,31,0,0,0,130,26,72,0,0,5,0
Kendre Miller,123091,HB,TCU,9,26.1,0,305,72.9,24.5,58.1,0,2,8,20.0,21.4,87.5,0,2,0,31,0,0,0,119,9,42,0,0,22,0
Cagan Baldree,41502,FB,TEXAS A&M,10,96.9,0,312,61.8,,61.8,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,32,0,1,0,0,31,0
Baden Pinson,54436,FB,COAST CAR,8,59.6,0,141,77.7,77.0,59.1,0,0,5,41.7,46.2,100.0,0,0,0,31,0,0,0,52,6,13,0,0,25,1
Derek Devine,99664,G,VIRGINIA,3,100.0,0,335,61.4,88.4,58.5,0,0,9,100.0,100.0,100.0,0,0,0,31,0,0,0,31,10,10,31,0,21,0
Drake Anderson,83729,HB,NWESTERN,8,20.0,0,256,69.5,73.0,56.5,0,1,17,22.1,24.7,97.1,0,1,0,31,0,0,0,155,20,81,0,0,11,0
Cayden Baker,122819,T,N CAROLINA,5,100.0,0,245,69.2,73.4,66.9,0,0,4,100.0,100.0,100.0,0,0,0,31,0,0,23,31,4,4,0,8,27,0
James Blackman,60382,QB,FLORIDA ST,4,23.7,0,167,58.3,,60.2,0,0,0,0.0,0.0,,1,0,0,31,0,0,0,131,0,98,0,0,31,0
Blake Aragon,84446,TE,TEXAS ST,9,37.8,0,314,65.2,68.4,74.0,0,0,3,6.1,5.6,100.0,0,0,0,31,0,0,1,82,3,54,0,0,28,18
Juan Rodriguez,45596,TE,FRESNO ST,1,53.6,0,169,50.6,75.0,48.9,0,0,7,23.3,21.2,100.0,0,0,0,30,0,0,0,56,7,33,0,0,23,35
Caleb McMillan,100866,WR,MARSHALL,6,69.8,0,214,66.0,,89.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,43,0,13,0,0,30,0
Marcus Phillips Jr.,101351,WR,UNLV,2,36.1,0,325,53.6,,58.6,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,83,0,53,0,0,30,0
Everett Smalley,131512,T,AIR FORCE,3,100.0,0,101,75.8,78.1,72.6,0,0,1,100.0,100.0,100.0,0,0,0,30,0,0,30,30,2,2,0,0,28,0
Luke Zban,82147,QB,MARSHALL,4,58.8,0,214,86.4,,60.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,51,0,10,0,0,30,0
Jonathan Leech,105783,T,VIRGINIA,3,100.0,0,335,71.9,82.6,68.3,0,0,8,100.0,100.0,100.0,0,0,0,30,0,0,0,30,9,9,0,29,21,0
Jake Funk,45835,HB,MARYLAND,4,17.5,0,215,82.6,80.9,59.7,0,0,22,22.4,22.1,100.0,0,0,0,30,0,0,0,171,23,104,0,0,7,0
Luke Petitbon,123396,G,WAKE,4,100.0,0,339,48.0,35.7,50.4,0,0,8,100.0,100.0,87.5,0,1,1,30,12,0,0,30,9,9,18,0,21,0
Adam Dulka,44293,TE,KENT STATE,1,76.9,0,201,45.0,62.0,47.6,0,0,7,43.8,43.8,100.0,0,0,0,30,0,0,0,39,7,16,0,0,23,37
Wyatt Rector,77687,TE,FLORIDA ST,8,42.9,0,167,48.1,40.3,48.5,0,1,8,17.8,18.8,93.7,0,1,0,30,0,0,0,70,9,48,0,0,21,45
Seth Caillouet,84061,TE,TEXAS ST,4,69.8,0,314,42.0,59.8,43.9,0,1,15,57.7,55.2,96.7,0,1,0,30,0,0,0,43,16,29,0,0,14,39
Jack Eschenbach,84082,TE,WISCONSIN,7,60.0,0,349,51.3,65.3,54.2,0,0,1,5.0,4.8,100.0,0,0,0,30,0,0,0,50,1,21,0,0,29,32
Daetrich Harrington,57129,HB,APP STATE,6,15.4,0,108,69.7,59.2,71.0,0,0,19,27.1,28.2,100.0,0,0,0,30,0,0,0,195,22,78,0,0,8,0
Devaughn Vele,100637,WR,UTAH,5,37.5,0,328,51.8,,56.9,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,80,0,50,0,0,30,0
De'Montre Tuggle,98688,HB,OHIO,3,25.6,0,259,71.0,33.7,56.0,0,0,13,28.3,32.7,100.0,1,0,0,30,0,0,0,117,16,49,0,0,14,0
Keyon Henry-Brooks,98564,HB,VANDERBILT,6,10.1,0,333,74.5,58.2,57.2,0,2,24,14.8,14.8,91.7,0,3,1,30,0,0,0,297,25,169,0,0,5,2
DeVonte Gordon,98391,T,WAKE,4,100.0,0,339,63.9,76.6,61.0,0,0,7,100.0,100.0,100.0,0,0,0,30,0,0,1,30,8,8,0,29,22,0
Dane Jackson,90914,T,N TEXAS,1,100.0,0,251,60.1,49.6,61.7,0,1,15,100.0,100.0,96.7,0,1,0,30,0,0,30,30,16,16,0,0,14,0
Connor Genal,98366,QB,NEW MEXICO,2,60.0,0,241,41.1,,60.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,50,0,19,0,0,30,0
Will Register,61015,TE,S CAROLINA,9,66.7,0,289,40.8,79.2,43.9,0,0,2,12.5,16.7,100.0,0,0,0,30,0,0,3,45,3,18,0,0,27,34
Ke'Andre Street,101111,WR,HOUSTON,7,52.6,0,182,60.1,,57.5,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,57,0,27,0,0,30,0
Brett Gabbert,97404,QB,MIAMI OH,2,40.0,0,221,92.6,,60.0,0,0,0,0.0,0.0,,0,0,0,30,0,0,0,75,0,42,0,0,30,0
Tanner Mordecai,77656,QB,OKLAHOMA,4,34.9,0,261,65.7,,60.0,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,83,0,47,0,0,29,0
Jack Bailey,98061,C,KENT STATE,2,100.0,0,201,23.9,0.0,29.5,0,0,11,100.0,100.0,100.0,0,0,0,29,24,5,0,29,11,11,0,0,18,0
Keenan Garber,99550,WR,KANSAS ST,6,54.7,0,199,60.6,,58.4,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,53,0,22,0,0,29,0
Micah Kelly,97099,HB,TOLEDO,6,25.0,0,316,69.2,25.3,60.2,0,3,20,32.8,31.7,92.5,0,3,0,29,0,0,0,116,20,63,0,0,9,0
James Cook,83666,HB,GEORGIA,8,16.1,0,173,78.8,57.3,59.9,0,1,17,14.4,15.3,97.1,0,1,0,29,0,0,0,180,19,124,0,0,10,0
Kadyn Roach,97638,HB,LA MONROE,6,32.6,0,209,69.8,59.3,56.9,1,0,19,31.1,32.3,97.4,0,1,0,29,0,0,0,89,20,62,0,0,9,0
Caden Prieskorn,121783,TE,MEMPHIS,4,50.0,0,218,50.2,68.4,43.3,0,0,2,6.7,6.5,100.0,0,0,0,29,0,0,0,58,2,31,0,0,27,40
Shane Simpson,33929,HB,VIRGINIA,10,14.1,0,335,67.0,63.3,66.9,0,0,6,5.0,4.6,100.0,0,0,0,29,0,0,0,206,6,130,0,0,23,0
Javon Turner,98737,WR,UMASS,4,40.3,0,216,56.8,,73.4,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,72,0,43,0,0,29,0
Jalen Berger,129914,HB,WISCONSIN,4,25.9,0,349,75.6,74.8,58.0,0,0,3,13.0,12.0,100.0,0,0,0,29,0,0,0,112,3,25,0,0,26,0
Te'Vailance Hunt,78109,WR,TCU,3,40.8,0,305,52.0,,61.5,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,71,0,42,0,0,29,0
Johnny Langan,77617,QB,RUTGERS,9,24.4,0,278,68.1,68.2,58.4,0,0,2,7.7,6.5,100.0,1,0,0,29,0,0,0,119,2,31,0,0,27,10
Marcel Dancy,83642,HB,CAL,4,23.2,0,130,66.7,50.4,47.4,0,0,22,26.5,29.7,100.0,0,0,0,29,0,0,0,125,27,91,0,0,2,2
Hayden Sturdevant,57105,G,SO MISS,5,100.0,0,296,57.2,57.9,56.2,0,1,13,100.0,100.0,96.2,0,1,0,29,0,7,0,29,15,15,21,0,14,1
Josh Downs,122832,WR,N CAROLINA,10,39.2,0,245,66.1,,70.8,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,74,0,45,0,0,29,0
Loic Fouonji,123139,WR,TEXAS TECH,5,43.9,0,315,69.3,,58.7,0,0,0,0.0,0.0,,1,0,0,29,0,0,0,66,0,37,0,0,29,0
Jordan Mims,57209,HB,FRESNO ST,6,26.1,0,169,66.0,84.7,62.6,0,0,16,22.5,22.5,100.0,0,0,0,29,0,0,0,111,16,71,0,0,13,1
Jack Luavasa,77930,TE,KANSAS,4,67.4,0,198,41.3,0.0,54.4,0,1,3,17.6,17.6,50.0,0,2,1,29,0,0,0,43,3,17,0,0,26,19
Quinn Carroll,98517,T,NOTRE DAME,2,100.0,0,258,49.2,0.0,55.9,0,0,3,100.0,100.0,100.0,0,0,0,29,0,0,0,29,4,4,0,29,25,0
Thomas Gordon,98430,TE,NWESTERN,4,100.0,0,256,66.7,,64.4,0,0,0,,,,1,0,0,29,0,0,1,29,0,0,0,0,29,28
Josh Adkins,60483,QB,UTSA,5,40.8,0,331,65.1,,60.0,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,71,0,36,0,0,29,0
Octavius Evans,61172,WR,BOISE ST,2,40.8,0,120,65.9,,65.1,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,71,0,42,0,0,29,2
Austin Fontaine,82325,G,MARYLAND,1,100.0,0,215,54.4,59.1,52.4,0,0,12,100.0,100.0,100.0,0,0,0,29,0,0,0,29,14,14,25,0,15,4
Aaron Cephus,40121,WR,HAWAII,6,50.0,0,180,52.8,,48.0,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,58,0,29,0,0,29,1
Puka Nacua,100632,WR,WASHINGTON,3,33.0,0,340,66.2,,83.6,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,88,0,59,0,0,29,0
Jacolby Criswell,122830,QB,N CAROLINA,5,65.9,0,245,29.7,,60.0,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,44,0,7,0,0,29,0
Gary Williams,75915,TE,COLO STATE,4,96.7,0,144,48.7,23.7,53.6,0,0,2,66.7,66.7,100.0,0,0,0,29,0,0,0,30,2,3,0,0,27,24
Mitch Rossi,57368,TE,OHIO STATE,5,90.6,0,260,67.9,65.6,69.0,0,0,1,25.0,25.0,100.0,0,0,0,29,0,0,0,32,1,4,0,0,28,27
Chris Smith,83693,HB,LA LAFAYET,11,16.0,0,207,69.2,22.1,61.1,2,1,10,10.5,11.1,85.0,0,3,0,29,0,0,0,181,11,99,0,0,18,0
Ricky Pearsall,100660,WR,ARIZONA ST,4,35.4,0,110,77.8,,61.4,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,79,0,47,0,0,28,0
Javion Cohen,123911,T,ALABAMA,5,100.0,0,103,59.3,71.0,58.2,0,0,2,100.0,100.0,100.0,0,0,0,28,0,0,28,28,2,2,0,0,26,0
Darrian Dalcourt,99061,C,ALABAMA,4,100.0,0,103,64.6,73.9,62.5,0,0,4,100.0,100.0,100.0,0,0,0,28,28,0,0,28,4,4,0,0,24,0
Corey Luciano,100620,T,WASHINGTON,3,100.0,1,340,88.6,71.0,82.9,0,0,3,100.0,100.0,100.0,1,0,0,28,0,0,0,28,4,4,0,8,24,19
Julon Williams,78074,WR,UTSA,8,37.3,0,331,56.2,,57.6,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,75,0,47,0,0,28,0
Joshua McMillon,13920,LB,ALABAMA,9,100.0,0,103,53.4,67.7,52.8,0,0,1,100.0,100.0,100.0,0,0,0,28,0,0,0,28,1,1,0,0,27,0
Zachary Franks,98492,T,NWESTERN,5,100.0,0,256,59.8,0.0,63.3,0,1,3,100.0,100.0,50.0,0,2,1,28,0,0,24,28,3,3,0,4,25,0
Orlando Lacey,55720,WR,TROY,9,45.2,0,318,51.9,,70.2,0,0,0,0.0,0.0,,1,0,0,28,0,0,0,62,0,34,0,0,28,0
John David White,99222,WR,ARKANSAS,7,56.0,0,111,52.2,,59.1,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,50,0,22,0,0,28,0
Emory Jones,82111,QB,FLORIDA,9,29.5,0,163,90.5,,60.0,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,95,0,36,0,0,28,0
Tank Green,129514,G,MARYLAND,2,100.0,0,215,62.7,41.0,67.3,0,1,19,100.0,100.0,97.4,0,1,0,28,0,0,0,28,19,19,28,0,9,0
Reid Rials,33969,WR,TROY,2,96.6,0,318,60.1,,60.6,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,29,0,1,0,0,28,0
Marcus Major Jr.,99488,HB,OKLAHOMA,5,26.9,0,261,77.9,51.2,50.0,1,0,19,32.2,32.8,97.4,0,1,0,28,0,0,0,104,20,61,0,0,8,0
Navaughn Donaldson,59848,G,MIAMI FL,2,100.0,0,220,75.2,79.4,74.4,0,0,12,100.0,100.0,100.0,0,0,0,28,0,26,0,28,12,12,2,0,16,0
Wykeen Gill,78139,WR,KANSAS ST,2,58.3,0,199,57.7,,70.8,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,48,0,20,0,0,28,0
Adam Berghorst,101412,TE,MICH STATE,5,77.8,0,223,33.5,8.5,51.9,0,0,2,22.2,27.3,100.0,0,0,0,28,0,0,0,36,3,11,0,0,25,29
Jordan Byrd,83748,HB,S DIEGO ST,8,27.5,0,284,61.7,20.3,59.2,0,1,5,11.1,11.1,70.0,0,2,1,28,0,0,0,102,5,45,0,0,23,0
Graeson Malashevich,99536,WR,W VIRGINIA,2,67.5,0,343,56.0,,63.1,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,40,0,12,0,0,27,0
Travis Dye,83738,HB,OREGON,7,15.8,0,264,79.2,10.1,64.6,1,0,9,10.3,11.2,72.2,0,3,2,27,0,0,0,171,10,89,0,0,17,0
Dominick Mazotti,98717,TE,S JOSE ST,6,33.8,0,285,63.5,70.3,63.3,0,0,4,7.7,7.0,100.0,0,0,0,27,0,0,0,80,4,57,0,0,23,53
Jack West,83558,QB,STANFORD,1,56.3,0,300,65.8,,60.0,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,48,0,20,0,0,27,0
Anthony Gould,97078,WR,OREGON ST,4,52.9,0,265,51.9,,68.1,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,51,0,24,0,0,27,0
Ed Hendrix,77977,WR,SYRACUSE,3,48.2,0,304,59.4,,61.0,0,0,0,0.0,0.0,,1,0,0,27,0,0,0,56,0,29,0,0,27,0
Maclaine Griffin,84141,WR,BOISE ST,4,54.0,0,120,47.8,,40.7,0,0,0,0.0,0.0,,1,0,0,27,0,0,0,50,0,23,0,0,27,2
Jalen Moy,84134,WR,ARMY,2,100.0,0,114,93.5,,89.7,0,0,0,,,,0,0,0,27,0,0,11,27,0,0,0,8,27,7
Trent Whittemore,98811,WR,FLORIDA,7,32.1,0,163,74.0,,60.2,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,84,0,56,0,0,27,0
Josh Priebe,129733,G,NWESTERN,4,100.0,0,256,59.8,67.0,58.8,0,0,2,100.0,100.0,100.0,0,0,0,27,0,0,0,27,2,2,21,0,25,6
Jaylen Ellis,99563,WR,BAYLOR,8,25.7,0,118,55.3,,82.2,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,105,0,78,0,0,27,0
Tiller Bucktrot,41807,G,TULSA,4,100.0,0,320,49.5,10.6,55.2,0,1,11,100.0,100.0,95.5,1,1,0,27,0,0,0,27,14,14,26,0,13,0
Tanner Bowles,99059,G,ALABAMA,4,100.0,0,103,64.9,74.4,63.7,0,0,4,100.0,100.0,100.0,0,0,0,27,0,2,0,27,4,4,25,0,23,0
Lideatrick Griffin,124169,WR,MISS STATE,6,19.4,0,227,51.7,,76.9,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,139,0,112,0,0,27,0
Andre Johnson,100662,WR,ARIZONA ST,3,54.0,0,110,72.5,,69.6,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,50,0,23,0,0,27,0
Chez Mellusi,99597,HB,CLEMSON,10,30.3,0,140,70.2,53.9,55.6,0,1,18,36.0,35.2,91.7,0,2,1,27,0,0,0,89,19,54,0,0,8,0
Kendall Karr,122841,TE,N CAROLINA,6,90.0,0,245,52.4,68.6,50.0,0,0,0,0.0,25.0,,0,0,0,27,0,0,0,30,1,4,0,0,26,22
D'Wan Mathis,99130,QB,GEORGIA,4,33.8,0,173,33.9,,60.0,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,80,0,43,0,0,27,0
Austin Kendall,40056,QB,W VIRGINIA,2,49.1,0,343,54.4,,60.2,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,55,0,26,0,0,27,0
Max Borghi,83802,HB,WASH STATE,1,64.3,0,341,57.2,65.1,58.5,0,1,23,82.1,82.1,97.8,0,1,0,27,0,0,0,42,23,28,0,0,4,0
Drew McQuarrie,60858,TE,BOSTON COL,4,79.4,0,121,41.5,66.0,39.8,0,1,7,50.0,50.0,92.9,0,1,0,27,0,0,1,34,7,14,0,0,20,28
Brenden Brady,83795,HB,UTSA,6,21.3,0,331,75.5,62.5,44.7,0,1,14,22.2,23.1,96.4,0,1,0,27,0,0,0,127,15,65,0,0,12,0
Tyler Eiguren,101325,TE,BOISE ST,5,100.0,0,120,52.4,71.2,50.1,0,0,2,100.0,100.0,100.0,0,0,0,27,0,0,0,27,2,2,0,0,25,19
Nic Smith,41321,HB,N TEXAS,5,32.1,0,251,68.7,82.3,45.6,0,0,17,43.6,43.6,100.0,0,0,0,27,0,0,0,84,17,39,0,0,10,0
B.J. Daniels,57462,HB,UTSA,10,37.0,0,331,67.6,87.9,55.7,0,0,17,44.7,45.0,100.0,0,0,0,27,0,0,0,73,18,40,0,0,9,0
Giles Jackson,101695,WR,MICHIGAN,5,18.6,0,222,71.0,,72.9,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,140,0,113,0,0,26,0
Drew Dixon,61131,WR,ARIZONA,2,39.4,0,109,63.7,63.9,47.2,0,0,1,2.6,2.4,100.0,0,0,0,26,0,0,0,66,1,41,0,0,25,0
Robert Mervin,122030,T,UTEP,2,100.0,0,330,46.9,65.2,51.6,0,0,14,100.0,100.0,100.0,1,0,0,26,7,0,19,26,14,14,0,0,12,0
Ben Bryant,77655,QB,CINCINNATI,7,53.1,0,138,78.5,,60.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,49,0,19,0,0,26,0
Adam Jones,104182,WR,C MICHIGAN,6,66.7,0,134,57.0,,69.3,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,39,0,13,0,0,26,3
Rhett Harms,83921,TE,AIR FORCE,3,92.9,0,101,75.5,,70.6,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,28,0,2,0,4,26,7
Trey Bonner,98282,G,GA STATE,4,100.0,0,175,58.8,22.7,63.7,1,0,12,100.0,100.0,95.8,0,1,0,26,0,0,0,26,12,12,25,0,14,0
Myles Benning,41374,TE,UTSA,5,96.3,0,331,65.6,68.7,64.2,0,0,2,66.7,66.7,100.0,0,0,0,26,0,0,0,27,2,3,0,0,24,26
Vershon Lee,124246,T,S CAROLINA,3,100.0,0,289,51.3,45.3,52.8,0,1,17,100.0,100.0,85.3,0,3,2,26,0,0,0,26,17,17,0,26,9,0
Logan Long,60928,T,KANSAS ST,2,100.0,0,199,39.6,57.5,37.2,0,0,10,100.0,100.0,90.0,0,1,1,26,0,0,14,26,10,10,0,10,16,2
Joshua Lingenfelter,121584,TE,ARMY,7,96.3,0,114,62.8,,62.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,1,27,0,1,0,2,26,15
Keith Davis,84110,WR,ARIZONA ST,3,74.3,0,110,64.6,,90.8,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,35,0,9,0,0,26,0
Luke Floriea,130491,WR,KENT STATE,3,44.8,0,201,57.1,,67.4,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,58,0,32,0,0,26,0
Avery Morrow,128240,HB,NEVADA,9,36.1,0,239,68.8,17.2,69.9,1,1,9,22.5,22.0,77.8,0,3,1,26,0,0,0,72,9,41,0,0,17,7
Marcus Williams Jr.,40600,HB,APP STATE,8,19.4,0,108,81.4,83.5,60.0,0,0,20,35.7,36.1,100.0,0,0,0,26,0,0,0,134,22,61,0,0,4,0
Dennis Grosel,60351,QB,BOSTON COL,3,28.6,0,121,80.1,,60.0,0,0,0,0.0,0.0,,2,0,0,26,0,0,0,91,0,62,0,0,26,0
Marquis McCoy,98746,WR,SO MISS,3,36.1,0,296,56.6,,77.1,0,0,0,0.0,0.0,,1,0,0,26,0,0,0,72,0,46,0,0,26,0
Kene Nwangwu,40547,HB,IOWA STATE,12,20.0,0,193,72.1,27.0,69.2,1,1,15,27.3,27.6,93.3,1,2,0,26,0,0,0,130,16,58,0,0,10,0
Chandler Smith,45291,HB,HOUSTON,7,33.8,0,182,72.7,75.5,53.4,0,0,16,40.0,38.1,100.0,0,0,0,26,0,0,0,77,16,42,0,0,10,0
Jaylen Johnson,84191,WR,GEORGIA,7,57.8,0,173,50.9,,48.5,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,45,0,19,0,0,26,0
Chris Curry,83696,HB,LSU,7,18.7,0,211,60.6,33.3,54.1,0,0,18,21.4,22.1,100.0,0,0,0,26,0,0,0,139,19,86,0,0,7,0
Cleveland Reed Jr.,77379,C,MIAMI FL,3,100.0,0,220,53.4,0.0,62.3,0,0,9,100.0,100.0,100.0,0,0,0,26,14,0,0,26,9,9,12,0,17,0
