player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Tunde Fatukasi,129876,T,BOWL GREEN,10,100.0,2,122,54.2,46.7,61.3,4,18,245,100.0,100.0,94.7,6,24,2,442,0,6,381,442,268,268,0,55,174,0
Mark Goode,123450,T,W KENTUCKY,6,100.0,0,346,60.9,78.9,56.4,0,6,269,100.0,100.0,98.5,7,7,1,441,0,0,439,441,290,290,0,2,151,0
Jack Bradley,98432,TE,RICE,13,61.7,0,275,55.4,74.2,48.2,0,1,87,25.2,25.1,99.4,4,1,0,441,0,0,0,715,92,366,0,0,349,579
Tomas Rimac,144783,G,W VIRGINIA,7,100.0,0,343,68.9,75.1,65.9,2,7,209,100.0,100.0,97.8,1,9,0,440,0,439,0,440,227,227,0,0,213,0
Robert Congel,60119,C,OKLAHOMA,9,100.0,0,261,56.5,69.3,53.9,0,2,206,100.0,100.0,99.5,2,2,0,439,281,153,0,439,219,219,2,0,220,0
Jordan Watkins,122730,WR,OLE MISS,13,51.7,0,226,57.2,,55.3,0,0,0,0.0,0.0,,4,0,0,438,0,0,0,847,0,408,0,0,438,22
David Cormier,145967,WR,AIR FORCE,13,81.1,0,101,82.7,,71.5,0,0,0,0.0,0.0,,2,0,0,437,0,0,1,539,0,102,0,0,437,36
Hunter Woodard,77544,G,OKLA STATE,8,100.0,0,262,73.8,84.5,70.2,0,4,237,100.0,100.0,99.2,0,4,0,436,0,0,0,436,255,255,436,0,181,0
James Gmiter,76932,G,W VIRGINIA,6,100.0,0,343,71.1,58.0,74.8,2,8,225,100.0,100.0,97.8,3,10,0,435,0,435,0,435,239,239,0,0,196,0
Stetson Bennett,60387,QB,GEORGIA,15,44.3,1,173,90.1,,60.0,0,0,0,0.0,0.0,,3,0,0,434,0,0,0,980,0,500,0,0,434,0
John Paul Flores,108653,G,VIRGINIA,9,100.0,0,335,60.6,49.0,63.8,2,13,259,100.0,100.0,97.1,2,15,0,433,3,428,0,433,275,275,2,0,158,0
Austin Aune,83528,QB,N TEXAS,14,46.6,0,251,72.4,,60.5,0,0,0,0.0,0.0,,2,0,0,432,0,0,0,928,0,466,0,0,432,0
Ross Ulugalu-Maseuli,146155,G,S DIEGO ST,7,100.0,1,284,61.0,68.5,64.9,0,9,210,100.0,100.0,97.9,6,9,0,432,0,0,0,432,219,219,432,0,213,0
J.J. McCarthy,144918,QB,MICHIGAN,14,50.1,0,222,77.7,,60.1,0,0,0,0.0,0.0,,4,0,0,431,0,0,0,861,0,385,0,0,431,0
Brock Bowers,146715,TE,GEORGIA,15,50.5,0,173,90.0,76.9,73.8,0,0,19,4.6,4.8,100.0,2,0,0,430,0,0,1,851,21,433,0,2,409,335
John Hughes,99420,G,RICE,8,100.0,0,275,52.9,56.4,49.1,0,5,220,100.0,100.0,98.9,0,5,0,430,0,379,12,430,228,228,13,26,202,0
Justin McGriff,84325,WR,UTAH ST,13,49.1,0,329,56.9,70.4,57.2,0,0,5,1.2,1.1,100.0,4,0,0,429,0,0,0,874,5,450,0,0,424,1
Jaxson Dart,146409,QB,OLE MISS,13,44.1,0,226,79.5,,60.2,0,0,0,0.0,0.0,,1,0,0,428,0,0,0,970,0,454,0,0,428,0
Tyler Booker,157001,G,ALABAMA,12,100.0,0,103,67.1,89.0,59.6,2,3,213,100.0,100.0,98.8,1,5,0,427,0,260,0,427,231,231,167,0,196,0
Matt Landers,61271,WR,ARKANSAS,13,51.1,1,111,69.6,,58.0,0,0,0,0.0,0.0,,3,0,0,427,0,0,0,836,0,407,0,0,427,1
Jarrett Horst,102823,T,MICH STATE,8,100.0,3,223,80.8,72.5,88.5,1,3,248,100.0,100.0,98.0,7,7,3,427,0,0,427,427,267,267,0,0,160,0
Devin Willock,124045,G,GEORGIA,15,100.0,0,173,69.3,67.8,70.6,0,7,183,100.0,100.0,98.1,2,7,0,425,0,295,0,425,193,193,129,0,232,0
Matthew Cindric,81604,C,CAL,6,100.0,0,130,58.0,65.8,53.7,1,8,255,100.0,100.0,97.1,3,12,3,425,214,0,0,425,273,273,211,0,152,0
Jeremiah Crawford,146929,T,TENNESSEE,10,100.0,1,307,48.0,42.4,52.2,1,9,210,100.0,100.0,96.2,5,13,3,424,0,0,424,424,237,237,0,0,187,0
Tyrone Sampson Jr.,81646,G,FRESNO ST,13,99.8,0,169,61.7,65.1,60.1,0,7,223,99.6,99.6,98.0,1,8,1,422,24,248,0,423,235,236,150,0,187,1
Cole Motes,128393,T,UTAH ST,12,100.0,2,329,47.8,38.3,59.3,2,7,196,100.0,100.0,96.2,7,12,3,421,0,0,0,421,217,217,0,421,204,0
Austin Johnson,100531,C,COLORADO,10,100.0,2,143,54.5,59.0,54.2,0,4,217,100.0,100.0,98.6,2,5,1,420,400,3,0,420,230,230,17,0,190,0
Cole Cavallo,84050,TE,SO MISS,13,60.9,0,296,41.5,35.0,41.6,2,6,64,20.4,22.7,92.2,3,9,1,419,0,0,0,688,79,348,0,0,340,577
Branson Taylor,123026,T,PITTSBURGH,11,100.0,0,268,61.6,59.0,61.3,5,6,177,100.0,100.0,95.8,1,13,2,419,0,0,392,419,189,189,0,27,230,0
Trey Knox,98359,TE,ARKANSAS,12,57.5,1,111,64.8,58.0,72.7,0,2,29,9.0,9.1,93.1,3,3,1,418,0,0,0,727,31,339,0,0,387,486
Jack Plumb,81690,T,IOWA,11,100.0,0,192,53.9,30.7,63.0,3,16,206,100.0,100.0,93.4,2,23,4,418,0,0,4,418,212,212,0,414,206,0
Lyndell Hudson Jr.,81643,T,FIU,10,100.0,1,166,60.8,67.8,60.6,2,9,237,100.0,100.0,97.7,4,11,0,417,0,0,95,417,247,247,0,322,170,0
John Lee Eldridge III,131515,HB,AIR FORCE,13,72.3,0,101,77.0,66.5,58.5,0,1,10,14.9,13.7,95.0,0,1,0,417,0,0,0,577,10,73,0,0,407,32
Jake Roberts,121905,TE,N TEXAS,14,64.1,0,251,69.0,65.0,56.9,0,2,72,25.0,24.6,98.6,2,2,0,416,0,0,0,649,76,309,0,0,340,424
Brayden Willis,77917,TE,OKLAHOMA,13,51.3,0,261,71.7,81.2,80.3,0,0,31,7.8,8.1,100.0,2,0,0,415,0,0,0,809,34,418,0,3,381,314
Liam Soraghan,60986,TE,N ILLINOIS,12,78.7,0,254,65.1,42.4,68.5,1,1,31,22.8,22.8,96.8,5,2,0,415,0,0,1,527,33,145,0,0,382,516
Vershon Lee,124246,G,S CAROLINA,10,100.0,0,289,55.9,63.8,50.1,2,6,239,100.0,100.0,97.5,0,10,2,414,0,399,2,414,253,253,7,0,161,0
Dontae Bull,81650,T,FRESNO ST,7,99.8,0,169,81.2,64.3,87.4,0,8,227,99.6,99.6,96.9,2,11,3,414,0,0,39,415,243,244,0,373,171,2
Kaleb Holcomb,145960,T,AIR FORCE,13,100.0,0,101,87.5,81.5,83.4,0,1,40,100.0,100.0,98.7,2,1,0,412,0,0,13,412,41,41,0,399,371,0
Mitchell Walters,124222,G,MISSOURI,10,99.8,1,229,58.4,49.2,65.9,2,3,211,99.5,99.6,97.9,7,7,2,412,0,0,0,413,222,223,406,0,190,6
Alex Costilla,121965,G,TEXAS ST,8,100.0,0,314,58.8,63.7,57.7,1,8,231,100.0,100.0,97.2,3,11,2,412,0,352,0,412,242,242,2,57,170,0
John Lanz,76563,G,TCU,14,100.0,0,305,61.9,57.3,61.1,2,8,195,100.0,100.0,96.4,1,12,2,412,13,8,2,412,202,202,383,0,210,6
Blake Shapen,122282,QB,BAYLOR,13,46.6,0,118,76.8,,60.0,0,0,0,0.0,0.0,,0,0,0,412,0,0,0,884,0,440,0,0,412,0
Jerjuan Newton,97308,WR,TOLEDO,14,44.0,1,316,67.3,,58.6,0,0,0,0.0,0.0,,2,0,0,412,0,0,0,937,0,525,0,0,412,18
Stephan Bernal-Wendt,52084,G,HAWAII,9,100.0,1,180,61.3,69.1,62.7,2,6,234,100.0,100.0,98.3,6,8,0,410,0,407,1,410,242,242,0,2,168,0
Dillon Luther,104721,G,COAST CAR,12,100.0,0,141,62.6,46.8,64.5,1,9,203,100.0,100.0,97.0,0,11,1,409,0,39,0,409,216,216,370,0,193,0
Jake Remsburg,99445,T,IOWA STATE,8,100.0,0,193,62.1,64.2,57.2,2,17,247,100.0,100.0,94.9,0,22,3,407,0,0,0,407,254,254,0,407,153,0
Tommy DeVito,60545,QB,ILLINOIS,13,45.7,0,187,85.2,,60.1,0,0,0,0.0,0.0,,0,0,0,407,0,0,0,890,0,447,0,0,407,0
Davis Allen,99697,TE,CLEMSON,14,57.9,0,140,72.0,52.8,69.0,0,3,44,13.5,14.0,96.6,2,3,0,406,0,0,1,701,48,343,0,1,358,373
Mason Taylor,157122,TE,LSU,14,48.2,0,211,58.3,64.2,59.6,1,3,73,15.0,15.6,94.5,4,6,2,406,0,0,0,843,81,518,0,0,325,488
Carter Bradley,77685,QB,S ALABAMA,13,43.5,0,288,75.8,,60.0,0,0,0,0.0,0.0,,5,0,0,406,0,0,0,934,0,505,0,0,406,0
Brandon Yates,99423,T,W VIRGINIA,11,100.0,0,343,59.7,59.7,58.8,1,10,182,100.0,100.0,95.9,1,13,2,406,0,0,42,406,196,196,22,341,210,0
Brandon Baldwin,144945,T,MICH STATE,8,100.0,0,223,59.7,62.2,55.5,4,7,205,100.0,100.0,96.8,1,12,1,405,0,0,391,405,228,228,0,14,177,0
Darnell Washington,124044,TE,GEORGIA,15,60.4,0,173,85.7,78.4,81.3,0,0,31,10.8,10.7,100.0,5,0,0,405,0,0,0,671,32,298,0,0,373,537
Mitchell Mayes,122151,G,CLEMSON,10,100.0,0,140,57.8,60.5,54.8,3,6,209,100.0,100.0,97.4,1,10,1,404,0,288,15,404,222,222,66,35,182,0
Mickey Rewolinski,130473,G,E MICHIGAN,6,100.0,0,160,59.8,58.0,59.5,0,9,192,100.0,100.0,96.6,2,11,2,403,0,5,0,403,206,206,397,0,197,1
Mike Lofton,123751,G,USF,12,100.0,1,327,56.6,61.7,53.1,1,5,189,100.0,100.0,98.4,2,6,0,403,1,17,0,403,200,200,273,108,203,1
Zakhari Franklin,97620,WR,UTSA,14,41.2,0,331,75.7,,52.6,0,0,0,0.0,0.0,,3,0,0,403,0,0,0,977,0,574,0,0,403,2
Brady Hunt,145631,TE,BALL ST,12,48.7,0,117,65.5,62.0,45.8,0,0,38,8.6,8.6,100.0,2,0,0,402,0,0,0,826,40,464,0,0,362,646
Michael Mayer,122906,TE,NOTRE DAME,12,53.7,1,258,92.5,52.8,82.1,0,0,11,3.2,3.4,90.9,2,1,1,402,0,0,1,748,12,358,0,0,390,463
Tyler Guyton,123076,T,OKLAHOMA,9,100.0,0,261,66.2,72.8,62.1,0,2,178,100.0,100.0,98.3,1,4,2,401,0,0,50,401,191,191,0,350,210,0
Mark Walker,101120,WR,NAVY,12,75.9,0,237,70.0,74.8,62.7,0,0,2,1.7,1.6,100.0,0,0,0,401,0,0,0,528,2,129,0,0,399,50
Jordyn Law,121583,T,ARMY,8,99.8,0,114,61.7,83.2,58.3,0,0,58,98.3,98.4,100.0,1,0,0,401,0,0,343,402,61,62,0,0,340,59
Jackson Powers-Johnson,146550,G,OREGON,12,100.0,1,264,84.1,86.2,84.7,1,1,181,100.0,100.0,99.4,4,2,0,400,44,1,0,400,194,194,350,5,206,0
Kade Warner,61494,WR,KANSAS ST,14,50.9,0,199,66.4,64.6,54.7,0,0,2,0.5,0.5,100.0,4,0,0,399,0,0,0,784,2,385,0,0,397,1
Van Wells,157694,C,COLORADO,9,100.0,0,143,53.0,67.9,50.5,1,3,223,100.0,100.0,99.1,5,4,0,397,281,116,0,397,240,240,0,0,157,0
Garrett Dellinger,146770,G,LSU,9,100.0,0,211,60.1,83.6,51.3,0,2,254,100.0,100.0,98.8,2,4,2,397,75,308,0,397,262,262,14,0,135,0
Riley Mahlman,145172,T,WISCONSIN,8,100.0,0,349,58.1,68.3,56.7,1,7,162,100.0,100.0,96.9,5,9,1,397,0,0,0,397,169,169,0,381,228,16
Khalil Keith,58528,T,BAYLOR,6,100.0,0,118,67.7,81.8,59.2,0,5,192,100.0,100.0,98.2,2,6,1,396,0,0,0,396,198,198,0,396,198,0
Mason Murphy,74236,T,USC,11,100.0,0,326,64.9,63.0,68.0,1,9,226,100.0,100.0,96.5,4,13,3,396,0,0,177,396,238,238,0,216,158,1
Devontez Walker,145773,WR,KENT STATE,12,51.1,0,201,74.9,,55.6,0,0,0,0.0,0.0,,2,0,0,396,0,0,0,775,0,376,0,0,396,0
Beau Stephens,144860,G,IOWA,12,100.0,1,192,56.8,49.2,60.5,1,7,199,100.0,100.0,96.0,5,12,4,395,0,8,0,395,207,207,387,0,188,0
Javon Baker,123904,WR,UCF,14,48.6,0,323,72.4,,67.4,0,0,0,0.0,0.0,,1,0,0,395,0,0,0,813,0,417,0,0,395,1
Mark Redman,131911,TE,S DIEGO ST,13,55.6,0,284,49.4,53.7,53.4,0,3,30,8.9,9.2,95.0,5,3,0,394,0,0,0,709,32,347,0,0,362,471
Ben Sims,77918,TE,BAYLOR,12,54.9,0,118,55.4,71.8,49.2,0,1,32,9.4,9.5,98.4,3,1,0,394,0,0,0,718,34,357,0,0,360,515
Henry Pearson,83930,TE,APP STATE,12,63.1,0,108,71.7,49.7,65.1,1,1,53,19.3,20.4,98.1,2,2,0,393,0,0,0,623,59,289,0,0,334,393
Ronnie Bell,84288,WR,MICHIGAN,14,51.4,0,222,76.9,,67.6,0,0,0,0.0,0.0,,0,0,0,391,0,0,0,760,0,368,0,0,391,8
Jared Wayne,99691,WR,PITTSBURGH,12,49.6,0,268,79.9,,64.2,0,0,0,0.0,0.0,,3,0,0,390,0,0,0,786,0,396,0,0,390,5
Devin Grainger,78496,QB,GA STATE,12,43.6,0,175,77.7,,60.0,0,0,0,0.0,0.0,,3,0,0,389,0,0,0,892,0,412,0,0,389,0
Eli Acker,124121,G,OLE MISS,11,100.0,0,226,52.7,50.5,54.1,1,2,160,100.0,100.0,99.1,3,3,0,389,63,21,0,389,173,173,305,0,216,0
Cade Stover,101486,TE,OHIO STATE,13,54.7,1,260,69.2,62.3,70.5,0,3,58,15.9,16.8,97.4,2,3,0,388,0,0,0,709,65,386,0,0,323,491
Trent Thompson,84074,TE,UTEP,12,74.0,0,330,80.1,72.4,77.0,0,1,90,41.3,41.6,98.3,3,2,1,388,0,0,0,524,97,233,0,0,291,506
Armand Membou,125008,T,MISSOURI,10,97.7,0,229,67.6,77.5,62.1,0,3,175,95.1,95.4,98.6,1,4,1,387,0,0,0,396,186,195,0,307,201,88
Gavin Bartholomew,144013,TE,PITTSBURGH,13,56.3,0,268,45.7,64.4,39.8,1,1,44,13.4,13.8,97.7,2,2,0,387,0,0,2,688,48,349,0,1,339,594
Marvin Mims Jr.,122937,WR,OKLAHOMA,13,47.9,0,261,75.5,61.0,63.7,0,0,1,0.3,0.2,100.0,2,0,0,385,0,0,0,804,1,419,0,0,384,1
Quian Williams,61237,WR,BUFFALO,13,45.4,0,126,69.3,,68.6,0,0,0,0.0,0.0,,2,0,0,385,0,0,0,848,0,462,0,0,385,1
Amarius Mims,146719,T,GEORGIA,14,100.0,0,173,77.5,80.0,73.2,0,4,184,100.0,100.0,98.9,1,4,0,385,0,0,0,385,196,196,0,383,189,1
Tip Reiman,129423,TE,ILLINOIS,13,62.3,1,187,61.2,60.0,62.2,0,0,55,20.2,19.9,100.0,3,0,0,385,0,0,0,618,58,291,0,2,327,471
Graham Mertz,97994,QB,WISCONSIN,12,51.3,0,349,75.3,,60.8,0,0,0,0.0,0.0,,2,0,0,384,0,0,0,748,0,350,0,0,384,0
Jason Brownlee,121451,WR,SO MISS,13,48.1,0,296,77.3,,71.5,0,0,0,0.0,0.0,,4,0,0,383,0,0,0,797,0,414,0,0,383,0
Kwatrivous Johnson,81742,T,MISS STATE,9,100.0,0,227,53.7,38.0,61.0,3,9,272,100.0,100.0,96.3,1,16,4,383,0,96,281,383,284,284,0,6,99,0
Caden Prieskorn,121783,TE,MEMPHIS,13,45.6,0,218,72.4,62.7,67.0,0,3,61,12.4,13.5,97.5,1,3,0,382,0,0,0,838,71,527,0,0,311,624
Chase Brice,60363,QB,APP STATE,12,45.8,0,108,74.6,,60.1,0,0,0,0.0,0.0,,2,0,0,381,0,0,0,831,0,425,0,0,381,0
Payne Durham,84037,TE,PURDUE,13,44.1,0,273,67.6,51.4,56.7,0,3,48,9.6,9.9,92.7,3,5,2,380,0,0,1,861,53,533,0,2,327,473
Zion Turner,158636,QB,UCONN,13,49.7,0,146,48.0,,60.3,0,0,0,0.0,0.0,,1,0,0,380,0,0,0,765,0,342,0,0,380,0
Kam Dewberry,158645,G,TEXAS A&M,7,100.0,0,312,63.4,52.7,66.3,4,11,212,100.0,100.0,96.5,1,15,0,379,0,376,0,379,224,224,3,0,155,0
Terrell Vaughn,157634,WR,UTAH ST,13,46.9,0,329,68.2,69.2,55.2,0,0,2,0.5,0.5,100.0,0,0,0,379,0,0,0,808,2,420,0,0,377,0
Jon Jacobs,45394,G,CHARLOTTE,11,100.0,1,136,61.6,51.3,66.5,3,5,206,100.0,100.0,97.1,3,10,2,379,0,0,31,379,227,227,274,74,152,0
Joshua Cephus,98095,WR,UTSA,13,42.2,0,331,74.3,54.4,51.5,0,0,0,0.0,0.0,,3,0,0,379,0,0,0,899,0,517,0,0,379,11
Drew Shelton,164186,T,PENN STATE,7,100.0,1,266,44.2,52.0,42.0,4,9,182,100.0,100.0,96.4,3,13,0,379,0,14,365,379,192,192,0,0,187,0
Phillip Brooks,78138,WR,KANSAS ST,14,48.7,0,199,65.0,,61.8,0,0,0,0.0,0.0,,0,0,0,379,0,0,0,778,0,394,0,0,379,0
James Faminu,123662,G,TEMPLE,6,100.0,0,306,50.7,54.8,44.8,3,9,222,100.0,100.0,96.8,1,13,1,378,0,197,0,378,234,234,58,123,144,0
Cole Snyder,97617,QB,BUFFALO,13,38.0,0,126,62.0,,60.1,0,0,0,0.0,0.0,,1,0,0,378,0,0,0,994,0,550,0,0,378,0
Gabriel Houy,60020,T,PITTSBURGH,8,100.0,0,268,58.9,71.4,54.3,3,9,186,100.0,100.0,96.8,4,12,0,377,0,0,0,377,192,192,0,377,185,0
Corey Crooms Jr.,97276,WR,W MICHIGAN,12,46.8,0,347,75.1,,64.4,0,0,0,0.0,0.0,,1,0,0,375,0,0,0,802,0,425,0,0,375,0
Montavious Cunningham,147281,T,GA STATE,8,100.0,0,175,52.6,57.0,54.4,0,9,158,100.0,100.0,94.6,3,13,4,375,0,0,79,375,170,170,1,294,205,1
George Jackson,147152,G,LA LAFAYET,12,100.0,0,207,56.3,51.5,58.6,3,6,198,100.0,100.0,97.7,2,9,0,374,0,12,0,374,204,204,250,110,170,2
Gunnar Oakes,60885,TE,E MICHIGAN,12,60.6,0,160,65.9,63.7,60.5,0,1,48,17.5,17.3,99.0,0,1,0,374,0,0,0,617,51,294,0,1,323,483
Nick Gallo,98296,TE,VA TECH,11,56.4,0,337,44.8,56.3,36.3,1,2,56,17.1,17.7,95.5,0,4,1,373,0,0,0,661,62,350,0,0,311,408
Will Sheppard,124360,WR,VANDERBILT,12,49.0,1,333,75.2,,59.8,0,0,0,0.0,0.0,,3,0,0,373,0,0,0,761,0,388,0,0,373,10
Kris Thornton,61795,WR,JAMES MAD,11,50.5,0,197,84.8,62.1,66.3,0,0,1,0.3,0.3,100.0,4,0,0,373,0,0,0,739,1,363,0,0,372,0
John Paddock,77689,QB,BALL ST,12,40.4,0,117,63.1,,60.2,0,0,0,0.0,0.0,,1,0,0,371,0,0,0,918,0,530,0,0,371,0
Corey Gammage,98735,WR,MARSHALL,13,48.4,0,214,69.9,,68.8,0,0,0,0.0,0.0,,3,0,0,369,0,0,0,763,0,394,0,0,369,2
Jalen Wayne,61640,WR,S ALABAMA,13,45.1,1,288,69.2,61.0,63.7,0,0,0,0.0,0.2,,3,0,0,369,0,0,0,818,1,450,0,0,368,0
Riley Smith,82091,TE,BOISE ST,11,59.9,1,120,54.5,65.8,54.6,1,3,46,16.4,16.3,95.7,3,4,0,368,0,0,3,614,48,294,0,2,320,427
Giovanni El-Hadi,144925,G,MICHIGAN,11,100.0,0,222,63.5,71.4,60.5,3,2,144,100.0,100.0,98.3,0,5,0,367,0,359,0,367,148,148,0,0,219,7
Luis Cristobal Jr.,97453,G,GA STATE,6,100.0,0,175,52.5,79.0,52.6,0,2,141,100.0,100.0,99.3,5,2,0,367,0,362,4,367,151,151,1,0,216,0
John Samuel Shenker,60854,TE,AUBURN,12,54.9,1,115,58.8,54.9,64.7,1,1,30,9.4,10.1,96.7,5,2,0,367,0,0,6,669,34,335,0,0,333,344
Bo Nix,97790,QB,OREGON,13,40.7,0,264,86.8,,60.1,0,0,0,0.0,0.0,,4,0,0,366,0,0,0,900,0,468,0,0,366,0
Christian Trahan,77912,TE,HOUSTON,13,52.7,0,182,57.0,75.4,59.5,0,0,80,20.5,20.8,100.0,0,0,0,365,0,0,0,693,86,414,0,0,279,522
Jordan Whittington,97623,WR,TEXAS,13,45.4,0,311,70.2,71.6,70.4,0,0,6,1.4,1.4,100.0,0,0,0,364,0,0,0,802,6,444,0,0,358,5
Maximilian Mang,123048,TE,SYRACUSE,13,84.4,1,304,47.1,40.6,51.9,5,10,171,72.8,73.4,95.0,2,16,1,363,0,0,3,430,185,252,0,3,178,335
Alex Robarge,100250,G,AKRON,11,100.0,1,102,60.9,75.8,52.5,1,4,247,100.0,100.0,98.2,2,7,2,363,127,187,0,363,259,259,49,0,104,0
Dillon Gabriel,86272,QB,OKLAHOMA,12,41.8,0,261,87.0,62.2,60.3,0,0,1,0.2,0.2,100.0,3,0,0,362,0,0,0,865,1,456,0,0,361,0
Cole Caterbone,102943,WR,ARMY,12,86.6,0,114,60.1,63.4,66.7,0,0,9,14.3,13.8,100.0,2,0,0,362,0,0,2,418,9,65,0,2,353,153
Blake Whiteheart,77881,TE,WAKE,12,52.9,1,339,64.7,59.4,65.8,1,1,82,21.3,22.0,98.8,3,2,0,362,0,0,0,684,91,413,0,0,271,567
LaDarius Henderson,98275,G,ARIZONA ST,6,100.0,0,110,66.4,77.1,62.0,0,2,194,100.0,100.0,99.0,0,3,1,361,0,361,0,361,209,209,0,0,152,0
Tyson Mobley,122350,WR,COAST CAR,13,45.7,0,141,64.8,,61.3,0,0,0,0.0,0.0,,2,0,0,360,0,0,0,787,0,426,0,0,360,2
Michael Brown Stephens,97191,WR,MINNESOTA,12,57.1,0,225,64.0,,69.0,0,0,0,0.0,0.0,,1,0,0,360,0,0,0,630,0,269,0,0,360,0
George Johnson III,101696,WR,UMASS,12,54.5,1,216,60.8,,51.4,0,0,0,0.0,0.0,,2,0,0,360,0,0,0,661,0,296,0,0,360,4
Josh Toner,148364,G,JAMES MAD,9,100.0,0,197,56.3,72.1,53.7,1,2,164,100.0,100.0,99.1,2,3,0,360,0,285,0,360,168,168,75,0,192,0
Oscar Cardenas,98291,TE,UTSA,14,51.6,0,331,65.0,60.5,52.6,0,3,49,13.2,14.3,96.9,1,3,0,359,0,0,0,696,56,391,0,1,303,399
Spencer Clapp,55441,T,WAKE,12,100.0,0,339,71.3,73.3,69.0,0,8,189,100.0,100.0,97.4,1,9,1,359,51,0,248,359,198,198,23,0,161,37
Drew Pyne,122910,QB,NOTRE DAME,11,52.4,0,258,69.1,,60.1,0,0,0,0.0,0.0,,1,0,0,358,0,0,0,683,0,307,0,0,358,0
Kedon Slovis,100580,QB,PITTSBURGH,11,49.2,0,268,71.9,62.2,61.0,0,0,1,0.3,0.3,100.0,2,0,0,357,0,0,0,725,1,352,0,0,356,0
Mason Fairchild,98376,TE,KANSAS,13,53.9,0,198,67.8,68.4,50.5,0,1,44,13.5,13.1,98.9,2,1,0,356,0,0,1,661,46,351,0,3,310,526
Matt Carrick,57101,G,MICH STATE,9,100.0,0,223,69.9,79.7,67.8,0,4,197,100.0,100.0,98.5,2,5,1,355,0,0,0,355,211,211,355,0,144,0
Max Duggan,99470,QB,TCU,15,37.4,0,305,83.0,62.2,60.0,0,0,1,0.2,0.2,100.0,5,0,0,355,0,0,0,948,1,506,0,0,354,0
Michael Tarquin,98407,T,FLORIDA,9,100.0,0,163,72.5,81.2,68.4,0,5,158,100.0,100.0,98.4,4,5,0,355,0,0,5,355,164,164,0,349,191,0
Sam Pinckney,84197,WR,COAST CAR,13,46.2,0,141,72.5,61.0,61.9,0,0,1,0.3,0.2,100.0,2,0,0,355,0,0,0,769,1,415,0,0,354,1
Paula Vaipulu,122500,G,GA TECH,9,100.0,0,176,48.0,38.7,48.6,1,15,194,100.0,100.0,95.9,1,16,0,355,0,354,1,355,203,203,0,0,152,0
Drew Painter,79334,TE,JAMES MAD,11,66.6,0,197,65.7,51.0,60.8,1,1,40,18.8,18.7,95.0,3,3,1,355,0,0,0,533,41,219,0,1,314,377
Devaughn Vele,100637,WR,UTAH,14,42.8,0,328,70.2,,61.5,0,0,0,0.0,0.0,,0,0,0,354,0,0,0,828,0,473,0,0,354,0
Isaiah Winstead,91115,WR,E CAROLINA,13,39.7,0,156,75.6,,61.2,0,0,0,0.0,0.0,,5,0,0,353,0,0,0,890,0,537,0,0,353,0
Mose Jeffery,122270,G,BAYLOR,8,100.0,0,118,67.8,79.7,65.4,1,2,174,100.0,100.0,99.1,1,3,0,353,0,192,0,353,181,181,161,0,172,0
Zac Welch,98384,G,NEVADA,7,100.0,0,239,67.8,67.9,68.0,1,5,182,100.0,100.0,97.8,2,7,1,353,0,327,0,353,189,189,26,0,164,0
Shayne Buckingham,102911,T,ARMY,10,100.0,0,114,74.9,48.0,75.2,3,2,54,100.0,100.0,95.4,1,5,0,353,0,0,0,353,56,56,0,296,297,57
Caleb Phillips,52265,TE,HAWAII,13,50.0,0,180,55.5,63.5,65.9,0,0,40,10.7,10.9,95.0,3,2,2,352,0,0,0,704,43,395,0,0,309,429
Devin Voisin,97427,WR,S ALABAMA,13,43.7,0,288,73.9,62.6,65.6,0,0,0,0.0,0.2,,3,0,0,352,0,0,0,805,1,454,0,0,351,0
C.J. Stroud,129759,QB,OHIO STATE,13,42.6,0,260,89.1,,60.0,0,0,0,0.0,0.0,,4,0,0,351,0,0,0,824,0,448,0,0,351,0
N'Kosi Perry,60446,QB,FAU,12,41.8,0,165,77.0,62.2,60.2,0,0,0,0.0,0.2,,1,0,0,350,0,0,0,838,1,429,0,0,349,0
Anez Cooper,162732,G,MIAMI FL,10,99.4,0,220,59.9,60.5,64.4,1,9,172,98.9,98.9,95.9,4,12,2,350,0,0,0,352,182,184,321,14,168,16
Hal Presley,144507,WR,BAYLOR,13,46.2,0,118,59.8,,59.3,0,0,0,0.0,0.0,,1,0,0,350,0,0,0,757,0,406,0,0,350,0
Frank Harris,60586,QB,UTSA,14,34.9,0,331,90.0,,60.2,0,0,0,0.0,0.0,,3,0,0,350,0,0,0,1002,0,582,0,0,350,0
Robbie Mangas,109406,TE,BUFFALO,13,64.2,0,126,54.2,61.1,65.2,0,1,52,21.7,21.8,97.1,0,2,1,349,0,0,0,544,54,248,0,1,295,443
Ben Bresnahan,84078,TE,VANDERBILT,12,57.4,0,333,57.7,46.2,59.5,1,3,33,12.0,12.8,93.9,4,4,0,349,0,0,0,608,38,297,0,0,311,357
Bru McCoy,71345,WR,TENNESSEE,12,44.1,0,307,67.0,,71.3,0,0,0,0.0,0.0,,3,0,0,348,0,0,1,790,0,442,0,0,348,12
